id,sobol_block,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10
7499,b,92,66,16,22,73,98,47,35,85,60
7500,b,10,6,57,82,32,44,95,69,19,13
7501,b,63,88,38,25,76,51,0,0,51,76
7502,b,26,38,89,63,13,19,70,95,44,32
7503,b,82,57,7,10,60,85,35,48,98,73
7504,b,22,16,67,92,41,29,79,54,3,5
7505,b,55,81,30,43,93,68,18,24,74,100
7506,b,49,37,87,62,11,8,59,84,33,46
7507,b,97,71,21,14,65,90,40,27,78,52
7508,b,2,3,53,78,28,41,91,66,15,22
7509,b,72,97,47,34,85,59,9,12,63,88
7510,b,37,50,100,75,25,18,69,94,44,31
7511,b,82,56,6,4,55,80,29,42,93,67
7512,b,17,23,74,99,48,36,86,61,11,7
7513,b,58,83,33,45,96,70,20,14,64,89
7514,b,39,26,77,52,1,1,51,76,26,39
7515,b,89,64,13,20,70,95,45,32,83,57
7516,b,7,10,61,86,35,48,98,73,23,16
7517,b,67,92,42,29,80,54,4,5,56,81
7518,b,31,43,94,69,18,24,75,100,50,37
7519,b,87,62,12,9,59,84,34,46,97,72
7520,b,21,15,65,91,40,27,78,53,2,1
7521,b,52,77,27,39,90,65,14,20,71,96
7522,b,46,33,84,58,8,11,61,87,36,49
7523,b,99,74,24,17,68,93,42,30,80,55
7524,b,5,3,54,79,28,41,91,66,16,22
7525,b,72,98,47,35,85,60,9,6,57,82
7526,b,31,44,95,69,19,12,63,88,38,25
7527,b,76,50,0,0,50,76,25,38,88,63
7528,b,12,19,69,94,44,31,82,57,6,9
7529,b,60,85,34,47,98,72,22,16,66,91
7530,b,41,28,79,53,3,5,55,80,30,42
7531,b,93,68,17,23,74,99,49,36,87,61
7532,b,11,8,58,83,33,46,96,71,20,14
7533,b,64,90,39,27,77,52,1,2,53,78
7534,b,27,40,91,65,15,21,72,97,46,34
7535,b,84,59,8,12,62,87,37,49,100,75
7536,b,24,18,68,94,43,31,81,56,5,4
7537,b,54,79,29,42,92,67,16,23,73,98
7538,b,48,35,86,61,10,7,57,83,32,45
7539,b,95,70,19,13,64,89,38,26,76,51
7540,b,1,1,51,77,26,39,89,64,14,20
7541,b,70,96,45,33,83,58,7,10,61,86
7542,b,36,48,99,74,23,17,67,92,42,29
7543,b,80,55,4,6,56,81,31,44,94,69
7544,b,18,25,75,100,50,37,88,62,12,9
7545,b,59,85,34,47,97,72,21,15,66,91
7546,b,40,28,78,53,3,2,52,77,27,40
7547,b,90,65,14,21,71,96,46,33,84,59
7548,b,8,11,62,87,36,49,100,74,24,18
7549,b,68,93,43,30,81,55,5,3,54,79
7550,b,29,41,92,66,16,22,73,98,48,35
7551,b,85,60,10,6,57,82,32,44,95,70
7552,b,19,13,63,89,38,25,76,51,0,0
7553,b,50,76,25,38,88,63,13,19,69,95
7554,b,44,32,82,57,6,9,60,85,35,47
7555,b,98,73,22,16,66,91,41,28,79,54
7556,b,3,5,55,80,30,43,93,68,17,24
7557,b,74,99,49,36,87,62,11,8,58,84
7558,b,33,46,96,71,20,14,65,90,39,27
7559,b,77,52,2,2,53,78,28,40,91,65
7560,b,15,21,72,97,47,34,84,59,9,12
7561,b,62,88,37,50,100,75,24,18,69,94
7562,b,43,31,81,56,5,4,54,80,29,42
7563,b,92,67,17,23,73,99,48,35,86,61
7564,b,10,7,58,83,32,45,95,70,20,13
7565,b,64,89,39,26,76,51,1,0,51,76
7566,b,26,38,89,63,13,19,70,95,45,32
7567,b,82,57,7,10,60,86,35,48,98,73
7568,b,22,16,67,92,41,29,79,54,4,5
7569,b,56,81,30,43,93,68,18,24,75,100
7570,b,49,37,87,62,11,8,59,84,34,46
7571,b,97,71,21,15,65,90,40,27,78,52
7572,b,2,1,52,77,26,39,90,64,14,20
7573,b,71,96,45,33,83,58,7,11,61,86
7574,b,36,48,99,74,23,17,67,93,42,30
7575,b,80,55,4,3,53,78,28,41,91,66
7576,b,15,22,72,97,47,34,85,60,9,6
7577,b,56,82,31,44,94,69,19,12,63,88
7578,b,37,25,75,50,0,0,50,75,25,37
7579,b,88,63,12,19,69,94,44,31,82,56
7580,b,6,9,60,85,34,47,97,72,22,15
7581,b,66,91,41,28,78,53,3,4,55,80
7582,b,30,42,93,67,17,23,74,99,49,36
7583,b,86,61,11,7,58,83,33,45,96,71
7584,b,20,14,64,90,39,26,77,52,1,2
7585,b,52,78,27,40,90,65,15,21,71,97
7586,b,46,34,84,59,8,11,62,87,37,49
7587,b,100,75,24,18,68,93,43,30,81,56
7588,b,5,4,54,79,29,41,92,67,16,22
7589,b,73,98,48,35,86,60,10,7,57,82
7590,b,32,45,95,70,19,13,64,89,38,26
7591,b,76,51,0,1,51,77,26,39,89,64
7592,b,13,20,70,95,45,32,83,58,7,10
7593,b,61,86,35,48,99,73,23,17,67,92
7594,b,42,29,80,54,4,6,56,81,31,43
7595,b,94,69,18,24,75,100,50,37,88,62
7596,b,12,9,59,84,34,47,97,72,21,15
7597,b,65,91,40,28,78,53,2,2,52,77
7598,b,27,39,90,65,14,21,71,96,46,33
7599,b,84,58,8,11,62,87,36,49,99,74
7600,b,24,17,68,93,43,30,80,55,5,3
7601,b,54,79,28,41,92,66,16,22,73,98
7602,b,47,35,85,60,9,6,57,82,32,44
7603,b,95,69,19,13,63,88,38,25,76,50
7604,b,0,0,51,76,25,38,89,63,13,19
7605,b,70,95,44,32,82,57,7,10,60,85
7606,b,35,48,98,73,22,16,66,92,41,29
7607,b,79,54,3,5,55,81,30,43,93,68
7608,b,18,24,74,100,49,36,87,62,11,8
7609,b,59,84,33,46,96,71,21,14,65,90
7610,b,40,27,78,52,2,3,53,78,28,40
7611,b,91,66,15,21,72,97,47,34,85,59
7612,b,9,12,63,88,37,50,100,75,25,18
7613,b,69,94,44,31,81,56,6,4,55,80
7614,b,29,42,92,67,17,23,74,99,48,36
7615,b,86,61,10,7,58,83,33,45,96,70
7616,b,20,14,64,89,39,26,77,51,1,1
7617,b,51,76,26,38,89,64,13,20,70,95
7618,b,45,32,83,57,7,10,61,86,35,48
7619,b,98,73,23,16,67,92,42,29,79,54
7620,b,4,5,56,81,31,43,94,68,18,24
7621,b,75,100,50,37,87,62,12,8,59,84
7622,b,34,46,97,72,21,15,65,91,40,27
7623,b,78,53,2,1,52,77,27,39,90,64
7624,b,14,20,71,96,46,33,83,58,8,11
7625,b,61,87,36,49,99,74,23,17,68,93
7626,b,42,30,80,55,5,3,53,79,28,41
7627,b,91,66,16,22,72,98,47,35,85,60
7628,b,9,6,57,82,31,44,94,69,19,12
7629,b,63,88,38,25,76,50,0,0,50,76
7630,b,25,38,88,63,13,19,69,95,44,31
7631,b,82,57,6,9,60,85,35,47,98,72
7632,b,22,16,66,91,41,28,79,54,3,5
7633,b,55,80,30,43,93,68,17,24,74,99
7634,b,49,36,87,61,11,8,58,84,33,46
7635,b,96,71,20,14,65,90,39,27,77,52
7636,b,1,2,53,78,28,40,91,65,15,21
7637,b,72,97,46,34,84,59,9,12,62,87
7638,b,37,50,100,75,24,18,69,94,43,31
7639,b,81,56,5,4,54,80,29,42,92,67
7640,b,16,23,73,99,48,35,86,61,10,7
7641,b,57,83,32,45,95,70,20,13,64,89
7642,b,39,26,76,51,1,1,52,77,26,39
7643,b,89,64,14,20,71,96,45,33,83,58
7644,b,7,11,61,86,36,48,99,74,23,17
7645,b,67,93,42,29,80,55,4,6,56,82
7646,b,31,44,94,69,18,25,75,100,50,37
7647,b,88,63,12,9,59,85,34,47,97,72
7648,b,22,15,66,91,41,28,78,53,3,2
7649,b,52,78,27,40,90,65,14,21,71,97
7650,b,46,33,84,59,8,11,62,87,37,49
7651,b,100,74,24,18,68,93,43,30,81,56
7652,b,5,3,54,79,29,41,92,67,16,22
7653,b,73,98,48,35,85,60,10,7,57,82
7654,b,32,44,95,70,19,13,63,89,38,26
7655,b,76,51,0,0,51,76,25,38,88,63
7656,b,13,19,70,95,44,32,82,57,6,10
7657,b,60,85,35,47,98,73,22,16,66,92
7658,b,41,28,79,54,3,5,55,81,30,43
7659,b,93,68,17,24,74,100,49,36,87,62
7660,b,11,8,58,84,33,46,96,71,21,14
7661,b,65,90,40,27,77,52,2,2,53,78
7662,b,28,40,91,66,15,21,72,97,47,34
7663,b,85,59,9,12,62,88,37,50,100,75
7664,b,25,18,69,94,43,31,81,56,6,4
7665,b,55,80,29,42,92,67,17,23,73,99
7666,b,48,36,86,61,10,7,58,83,32,45
7667,b,96,70,20,14,64,89,39,26,77,51
7668,b,1,0,51,76,26,38,89,64,13,19
7669,b,70,95,45,32,83,57,7,10,60,86
7670,b,35,48,98,73,23,16,67,92,42,29
7671,b,79,54,4,5,56,81,30,43,94,68
7672,b,18,24,75,100,49,37,87,62,12,8
7673,b,59,84,34,46,97,71,21,15,65,90
7674,b,40,27,78,53,2,1,52,77,27,39
7675,b,90,64,14,20,71,96,45,33,83,58
7676,b,8,11,61,86,36,49,99,74,23,17
7677,b,68,93,42,30,80,55,4,3,53,79
7678,b,28,41,91,66,15,22,72,98,47,34
7679,b,85,60,9,6,57,82,31,44,94,69
7680,b,19,12,63,88,38,25,75,50,0,0
7681,b,50,75,25,38,88,63,12,19,69,94
7682,b,44,31,82,56,6,9,60,85,34,47
7683,b,97,72,22,15,66,91,41,28,79,53
7684,b,3,4,55,80,30,42,93,68,17,23
7685,b,74,99,49,36,86,61,11,8,58,83
7686,b,33,45,96,71,20,14,64,90,39,26
7687,b,77,52,1,2,53,78,27,40,90,65
7688,b,15,21,71,97,46,34,84,59,8,11
7689,b,62,87,37,49,100,75,24,18,68,94
7690,b,43,30,81,56,5,4,54,79,29,41
7691,b,92,67,16,23,73,98,48,35,86,60
7692,b,10,7,57,82,32,45,95,70,19,13
7693,b,64,89,38,26,76,51,0,1,51,77
7694,b,26,39,89,64,13,20,70,96,45,32
7695,b,83,58,7,10,61,86,36,48,99,73
7696,b,23,17,67,92,42,29,80,54,4,6
7697,b,56,81,31,43,94,69,18,25,75,100
7698,b,50,37,88,62,12,9,59,84,34,47
7699,b,97,72,21,15,66,91,40,28,78,53
7700,b,2,2,52,77,27,39,90,65,14,21
7701,b,71,96,46,33,84,58,8,11,62,87
7702,b,36,49,99,74,24,17,68,93,43,30
7703,b,81,55,5,3,54,79,28,41,92,66
7704,b,16,22,73,98,47,35,85,60,10,6
7705,b,57,82,32,44,95,69,19,13,63,88
7706,b,38,25,76,51,0,0,51,76,25,38
7707,b,89,63,13,19,70,95,44,32,82,57
7708,b,7,10,60,85,35,48,98,73,22,16
7709,b,67,92,41,29,79,54,3,5,55,81
7710,b,30,43,93,68,18,24,74,100,49,37
7711,b,87,62,11,8,59,84,33,46,96,71
7712,b,21,14,65,90,40,27,78,52,2,3
7713,b,53,78,28,40,91,66,15,22,72,97
7714,b,47,34,85,59,9,12,63,88,37,50
7715,b,100,75,25,18,69,94,44,31,82,56
7716,b,6,4,55,80,29,42,93,67,17,23
7717,b,74,99,48,36,86,61,11,7,58,83
7718,b,33,45,96,70,20,14,64,89,39,26
7719,b,77,52,1,1,51,76,26,39,89,64
7720,b,13,20,70,95,45,32,83,57,7,10
7721,b,61,86,35,48,98,73,23,16,67,92
7722,b,42,29,80,54,4,5,56,81,31,43
7723,b,94,68,18,24,75,100,50,37,87,62
7724,b,12,9,59,84,34,46,97,72,21,15
7725,b,65,91,40,27,78,53,2,1,52,77
7726,b,27,39,90,65,14,20,71,96,46,33
7727,b,83,58,8,11,61,87,36,49,99,74
7728,b,24,17,68,93,42,30,80,55,5,3
7729,b,53,79,28,41,91,66,16,22,72,98
7730,b,47,35,85,60,9,6,57,82,31,44
7731,b,95,69,19,12,63,88,38,25,76,50
7732,b,0,0,50,75,25,38,88,63,12,19
7733,b,69,94,44,31,82,57,6,9,60,85
7734,b,34,47,98,72,22,16,66,91,41,28
7735,b,79,53,3,4,55,80,30,42,93,68
7736,b,17,23,74,99,49,36,87,61,11,8
7737,b,58,83,33,46,96,71,20,14,64,90
7738,b,39,27,77,52,1,2,53,78,27,40
7739,b,90,65,15,21,72,97,46,34,84,59
7740,b,8,12,62,87,37,49,100,75,24,18
7741,b,68,94,43,31,81,56,5,4,54,79
7742,b,29,42,92,67,16,23,73,98,48,35
7743,b,86,60,10,7,57,83,32,45,95,70
7744,b,19,13,64,89,38,26,76,51,1,1
7745,b,51,77,26,39,89,64,14,20,70,96
7746,b,45,32,83,58,7,10,61,86,36,48
7747,b,99,74,23,17,67,92,42,29,80,55
7748,b,4,6,56,81,31,44,94,69,18,25
7749,b,75,100,50,37,88,62,12,9,59,85
7750,b,34,47,97,72,21,15,66,91,40,28
7751,b,78,53,3,2,52,77,27,40,90,65
7752,b,14,21,71,96,46,33,84,59,8,11
7753,b,62,87,36,49,100,74,24,18,68,93
7754,b,43,30,81,55,5,3,54,79,29,41
7755,b,92,66,16,22,73,98,47,35,85,60
7756,b,10,6,57,82,32,44,95,70,19,13
7757,b,63,89,38,25,76,51,0,0,50,76
7758,b,25,38,88,63,13,19,69,95,44,32
7759,b,82,57,6,9,60,85,35,47,98,73
7760,b,22,16,66,91,41,28,79,54,3,5
7761,b,55,80,30,43,93,68,17,24,74,99
7762,b,49,36,87,61,11,8,58,84,33,46
7763,b,96,71,20,14,65,90,39,27,77,52
7764,b,2,2,53,78,28,40,91,65,15,21
7765,b,72,97,46,34,84,59,9,12,62,88
7766,b,37,50,100,75,24,18,69,94,43,31
7767,b,81,56,5,4,54,80,29,42,92,67
7768,b,17,23,73,99,48,35,86,61,10,7
7769,b,58,83,32,45,95,70,20,13,64,89
7770,b,39,26,76,51,1,0,51,76,26,38
7771,b,89,63,13,19,70,95,45,32,82,57
7772,b,7,10,60,86,35,48,98,73,22,16
7773,b,67,92,41,29,79,54,3,5,56,81
7774,b,30,43,93,68,18,24,75,100,49,37
7775,b,87,62,11,8,59,84,33,46,97,71
7776,b,21,15,65,90,40,27,78,52,2,1
7777,b,52,77,26,39,89,64,14,20,71,96
7778,b,45,33,83,58,7,11,61,86,36,48
7779,b,99,74,23,17,67,93,42,30,80,55
7780,b,4,3,53,78,28,41,91,66,15,22
7781,b,72,97,47,34,85,60,9,6,56,82
7782,b,31,44,94,69,18,12,63,88,37,25
7783,b,75,50,0,0,50,75,25,37,88,63
7784,b,12,18,69,94,44,31,82,56,6,9
7785,b,60,85,34,47,97,72,22,15,66,91
7786,b,41,28,78,53,3,4,55,80,30,42
7787,b,93,67,17,23,74,99,48,36,86,61
7788,b,11,7,58,83,33,45,96,71,20,14
7789,b,64,89,39,26,77,52,1,2,52,78
7790,b,27,40,90,65,15,21,71,97,46,33
7791,b,84,59,8,11,62,87,37,49,100,74
7792,b,24,18,68,93,43,30,81,56,5,3
7793,b,54,79,29,41,92,67,16,22,73,98
7794,b,48,35,86,60,10,7,57,82,32,45
7795,b,95,70,19,13,63,89,38,26,76,51
7796,b,0,1,51,76,26,39,89,64,13,20
7797,b,70,95,45,32,83,58,7,10,61,86
7798,b,35,48,99,73,23,17,67,92,42,29
7799,b,80,54,4,5,56,81,31,43,94,69
7800,b,18,24,75,100,50,37,88,62,12,9
7801,b,59,84,34,46,97,72,21,15,65,91
7802,b,40,28,78,53,2,2,52,77,27,39
7803,b,90,65,14,20,71,96,46,33,84,58
7804,b,8,11,61,87,36,49,99,74,24,17
7805,b,68,93,43,30,80,55,5,3,54,79
7806,b,28,41,91,66,16,22,73,98,47,35
7807,b,85,60,9,6,57,82,31,44,95,69
7808,b,19,13,63,88,38,25,76,50,0,0
7809,b,51,76,25,38,88,63,13,19,70,95
7810,b,44,32,82,57,6,10,60,85,35,47
7811,b,98,73,22,16,66,92,41,29,79,54
7812,b,3,5,55,81,30,43,93,68,17,24
7813,b,74,100,49,36,87,62,11,8,59,84
7814,b,33,46,96,71,21,14,65,90,40,27
7815,b,77,52,2,3,53,78,28,40,91,66
7816,b,15,21,72,97,47,34,85,59,9,12
7817,b,62,88,37,50,100,75,25,18,69,94
7818,b,44,31,81,56,6,4,55,80,29,42
7819,b,92,67,17,23,74,99,48,36,86,61
7820,b,10,7,58,83,32,45,96,70,20,14
7821,b,64,89,39,26,77,51,1,1,51,76
7822,b,26,38,89,64,13,19,70,95,45,32
7823,b,83,57,7,10,60,86,35,48,98,73
7824,b,23,16,67,92,42,29,79,54,4,5
7825,b,56,81,31,43,94,68,18,24,75,100
7826,b,49,37,87,62,12,8,59,84,34,46
7827,b,97,72,21,15,65,90,40,27,78,53
7828,b,2,1,52,77,27,39,90,64,14,20
7829,b,71,96,45,33,83,58,8,11,61,87
7830,b,36,49,99,74,23,17,68,93,42,30
7831,b,80,55,4,3,53,79,28,41,91,66
7832,b,16,22,72,98,47,34,85,60,9,6
7833,b,57,82,31,44,94,69,19,12,63,88
7834,b,38,25,75,50,0,0,50,76,25,38
7835,b,88,63,12,19,69,95,44,31,82,57
7836,b,6,9,60,85,35,47,98,72,22,16
7837,b,66,91,41,28,79,53,3,5,55,80
7838,b,30,42,93,68,17,24,74,99,49,36
7839,b,87,61,11,8,58,83,33,46,96,71
7840,b,20,14,65,90,39,27,77,52,1,2
7841,b,53,78,27,40,91,65,15,21,72,97
7842,b,46,34,84,59,9,12,62,87,37,50
7843,b,100,75,24,18,68,94,43,31,81,56
7844,b,5,4,54,80,29,42,92,67,16,23
7845,b,73,98,48,35,86,61,10,7,57,83
7846,b,32,45,95,70,20,13,64,89,38,26
7847,b,76,51,1,1,52,77,26,39,89,64
7848,b,14,20,70,96,45,33,83,58,7,10
7849,b,61,86,36,48,99,74,23,17,67,93
7850,b,42,29,80,55,4,6,56,81,31,44
7851,b,94,69,18,25,75,100,50,37,88,63
7852,b,12,9,59,85,34,47,97,72,22,15
7853,b,66,91,40,28,78,53,3,2,52,78
7854,b,27,40,90,65,14,21,71,96,46,33
7855,b,84,59,8,11,62,87,37,49,100,74
7856,b,24,18,68,93,43,30,81,55,5,3
7857,b,54,79,29,41,92,67,16,22,73,98
7858,b,48,35,85,60,10,7,57,82,32,44
7859,b,95,70,19,13,63,89,38,25,76,51
7860,b,0,0,51,76,25,38,88,63,13,19
7861,b,69,95,44,32,82,57,6,10,60,85
7862,b,35,47,98,73,22,16,66,92,41,28
7863,b,79,54,3,5,55,81,30,43,93,68
7864,b,17,24,74,99,49,36,87,62,11,8
7865,b,58,84,33,46,96,71,21,14,65,90
7866,b,39,27,77,52,2,2,53,78,28,40
7867,b,91,66,15,21,72,97,47,34,84,59
7868,b,9,12,62,88,37,50,100,75,24,18
7869,b,69,94,43,31,81,56,6,4,54,80
7870,b,29,42,92,67,17,23,73,99,48,36
7871,b,86,61,10,7,58,83,32,45,95,70
7872,b,20,13,64,89,39,26,77,51,1,0
7873,b,51,76,26,38,89,64,13,19,70,95
7874,b,45,32,82,57,7,10,60,86,35,48
7875,b,98,73,23,16,67,92,41,29,79,54
7876,b,4,5,56,81,30,43,94,68,18,24
7877,b,75,100,49,37,87,62,11,8,59,84
7878,b,34,46,97,71,21,15,65,90,40,27
7879,b,78,52,2,1,52,77,26,39,90,64
7880,b,14,20,71,96,45,33,83,58,8,11
7881,b,61,86,36,49,99,74,23,17,67,93
7882,b,42,30,80,55,4,3,53,79,28,41
7883,b,91,66,15,22,72,97,47,34,85,60
7884,b,9,6,56,82,31,44,94,69,19,12
7885,b,63,88,38,25,75,50,0,0,50,75
7886,b,25,38,88,63,12,19,69,94,44,31
7887,b,82,56,6,9,60,85,34,47,98,72
7888,b,22,15,66,91,41,28,79,53,3,4
7889,b,55,80,30,42,93,68,17,23,74,99
7890,b,49,36,86,61,11,8,58,83,33,45
7891,b,96,71,20,14,64,90,39,27,77,52
7892,b,1,2,53,78,27,40,90,65,15,21
7893,b,71,97,46,34,84,59,8,12,62,87
7894,b,37,49,100,75,24,18,68,94,43,30
7895,b,81,56,5,4,54,79,29,42,92,67
7896,b,16,23,73,98,48,35,86,60,10,7
7897,b,57,83,32,45,95,70,19,13,64,89
7898,b,38,26,76,51,0,1,51,77,26,39
7899,b,89,64,13,20,70,96,45,32,83,58
7900,b,7,10,61,86,36,48,99,73,23,17
7901,b,67,92,42,29,80,55,4,6,56,81
7902,b,31,43,94,69,18,25,75,100,50,37
7903,b,88,62,12,9,59,84,34,47,97,72
7904,b,21,15,66,91,40,28,78,53,2,2
7905,b,52,77,27,40,90,65,14,21,71,96
7906,b,46,33,84,58,8,11,62,87,36,49
7907,b,99,74,24,17,68,93,43,30,81,55
7908,b,5,3,54,79,28,41,92,66,16,22
7909,b,73,98,47,35,85,60,10,6,57,82
7910,b,32,44,95,70,19,13,63,88,38,25
7911,b,76,51,0,0,51,76,26,38,89,63
7912,b,13,19,70,95,44,32,82,57,7,10
7913,b,60,85,35,48,98,73,22,16,67,92
7914,b,41,29,79,54,3,5,56,81,30,43
7915,b,93,68,18,24,74,100,49,37,87,62
7916,b,11,8,59,84,33,46,97,71,21,14
7917,b,65,90,40,27,78,52,2,3,53,78
7918,b,28,41,91,66,15,22,72,97,47,34
7919,b,85,59,9,12,63,88,37,50,100,75
7920,b,25,18,69,94,44,31,82,56,6,4
7921,b,55,80,29,42,93,67,17,23,74,99
7922,b,48,36,86,61,11,7,58,83,33,45
7923,b,96,70,20,14,64,89,39,26,77,52
7924,b,1,1,51,76,26,39,89,64,13,20
7925,b,70,95,45,32,83,57,7,10,61,86
7926,b,35,48,99,73,23,16,67,92,42,29
7927,b,80,54,4,5,56,81,31,43,94,69
7928,b,18,24,75,100,50,37,87,62,12,9
7929,b,59,84,34,46,97,72,21,15,65,91
7930,b,40,27,78,53,2,1,52,77,27,39
7931,b,90,65,14,20,71,96,46,33,84,58
7932,b,8,11,61,87,36,49,99,74,24,17
7933,b,68,93,42,30,80,55,5,3,54,79
7934,b,28,41,91,66,16,22,72,98,47,35
7935,b,85,60,9,6,57,82,31,44,95,69
7936,b,19,13,63,88,38,25,76,50,0,0
7937,b,50,76,25,38,88,63,12,19,69,94
7938,b,44,31,82,57,6,9,60,85,35,47
7939,b,98,72,22,16,66,91,41,28,79,53
7940,b,3,5,55,80,30,42,93,68,17,23
7941,b,74,99,49,36,87,61,11,8,58,83
7942,b,33,46,96,71,20,14,64,90,39,27
7943,b,77,52,1,2,53,78,27,40,91,65
7944,b,15,21,72,97,46,34,84,59,8,12
7945,b,62,87,37,49,100,75,24,18,68,94
7946,b,43,31,81,56,5,4,54,79,29,42
7947,b,92,67,16,23,73,98,48,35,86,61
7948,b,10,7,57,83,32,45,95,70,20,13
7949,b,64,89,38,26,76,51,1,1,51,77
7950,b,26,39,89,64,14,20,70,96,45,33
7951,b,83,58,7,10,61,86,36,48,99,74
7952,b,23,17,67,92,42,29,80,55,4,6
7953,b,56,81,31,44,94,69,18,25,75,100
7954,b,50,37,88,63,12,9,59,85,34,47
7955,b,97,72,21,15,66,91,40,28,78,53
7956,b,3,2,52,77,27,40,90,65,14,21
7957,b,71,96,46,33,84,59,8,11,62,87
7958,b,36,49,100,74,24,18,68,93,43,30
7959,b,81,55,5,3,54,79,29,41,92,66
7960,b,16,22,73,98,48,35,85,60,10,6
7961,b,57,82,32,44,95,70,19,13,63,89
7962,b,38,25,76,51,0,0,50,76,25,38
7963,b,88,63,13,19,69,95,44,32,82,57
7964,b,6,9,60,85,35,47,98,73,22,16
7965,b,66,92,41,28,79,54,3,5,55,80
7966,b,30,43,93,68,17,24,74,99,49,36
7967,b,87,62,11,8,58,84,33,46,96,71
7968,b,20,14,65,90,39,27,77,52,2,2
7969,b,53,78,28,40,91,65,15,21,72,97
7970,b,47,34,84,59,9,12,62,88,37,50
7971,b,100,75,24,18,69,94,43,31,81,56
7972,b,6,4,54,80,29,42,92,67,17,23
7973,b,73,99,48,35,86,61,10,7,58,83
7974,b,32,45,95,70,20,13,64,89,39,26
7975,b,77,51,1,0,51,76,26,38,89,63
7976,b,13,19,70,95,45,32,82,57,7,10
7977,b,60,86,35,48,98,73,22,16,67,92
7978,b,41,29,79,54,4,5,56,81,30,43
7979,b,93,68,18,24,75,100,49,37,87,62
7980,b,11,8,59,84,34,46,97,71,21,15
7981,b,65,90,40,27,78,52,2,1,52,77
7982,b,26,39,90,64,14,20,71,96,45,33
7983,b,83,58,7,11,61,86,36,49,99,74
7984,b,23,17,67,93,42,30,80,55,4,3
7985,b,53,78,28,41,91,66,15,22,72,97
7986,b,47,34,85,60,9,6,56,82,31,44
7987,b,94,69,19,12,63,88,37,25,75,50
7988,b,0,0,50,75,25,37,88,63,12,19
7989,b,69,94,44,31,82,56,6,9,60,85
7990,b,34,47,97,72,22,15,66,91,41,28
7991,b,78,53,3,4,55,80,30,42,93,67
7992,b,17,23,74,99,48,36,86,61,11,7
7993,b,58,83,33,45,96,71,20,14,64,90
7994,b,39,26,77,52,1,2,52,78,27,40
7995,b,90,65,15,21,71,97,46,33,84,59
7996,b,8,11,62,87,37,49,100,75,24,18
7997,b,68,93,43,30,81,56,5,4,54,79
7998,b,29,41,92,67,16,22,73,98,48,35
7999,b,86,60,10,7,57,82,32,45,95,70
8000,b,19,13,63,89,38,26,76,51,0,1
8001,b,51,76,26,39,89,64,13,20,70,95
8002,b,45,32,83,58,7,10,61,86,35,48
8003,b,99,73,23,17,67,92,42,29,80,54
8004,b,4,5,56,81,31,43,94,69,18,24
8005,b,75,100,50,37,88,62,12,9,59,84
8006,b,34,47,97,72,21,15,65,91,40,28
8007,b,78,53,2,2,52,77,27,39,90,65
8008,b,14,20,71,96,46,33,84,58,8,11
8009,b,61,87,36,49,99,74,24,17,68,93
8010,b,43,30,80,55,5,3,54,79,28,41
8011,b,91,66,16,22,73,98,47,35,85,60
8012,b,9,6,57,82,32,44,95,69,19,13
8013,b,63,88,38,25,76,50,0,0,51,76
8014,b,25,38,89,63,13,19,70,95,44,32
8015,b,82,57,6,10,60,85,35,47,98,73
8016,b,22,16,66,92,41,29,79,54,3,5
8017,b,55,81,30,43,93,68,18,24,74,100
8018,b,49,36,87,62,11,8,59,84,33,46
8019,b,96,71,21,14,65,90,40,27,77,52
8020,b,2,3,53,78,28,40,91,66,15,21
8021,b,72,97,47,34,85,59,9,12,62,88
8022,b,37,50,100,75,25,18,69,94,44,31
8023,b,81,56,6,4,55,80,29,42,92,67
8024,b,17,23,74,99,48,36,86,61,10,7
8025,b,58,83,33,45,96,70,20,14,64,89
8026,b,39,26,77,51,1,1,51,76,26,38
8027,b,89,64,13,19,70,95,45,32,83,57
8028,b,7,10,61,86,35,48,98,73,23,16
8029,b,67,92,42,29,79,54,4,5,56,81
8030,b,31,43,94,68,18,24,75,100,49,37
8031,b,87,62,12,8,59,84,34,46,97,72
8032,b,21,15,65,90,40,27,78,53,2,1
8033,b,52,77,27,39,90,64,14,20,71,96
8034,b,46,33,83,58,8,11,61,87,36,49
8035,b,99,74,23,17,68,93,42,30,80,55
8036,b,4,3,53,79,28,41,91,66,16,22
8037,b,72,98,47,34,85,60,9,6,57,82
8038,b,31,44,94,69,19,12,63,88,38,25
8039,b,76,50,0,0,50,76,25,38,88,63
8040,b,12,19,69,95,44,31,82,57,6,9
8041,b,60,85,35,47,98,72,22,16,66,91
8042,b,41,28,79,54,3,5,55,80,30,42
8043,b,93,68,17,24,74,99,49,36,87,61
8044,b,11,8,58,83,33,46,96,71,20,14
8045,b,65,90,39,27,77,52,1,2,53,78
8046,b,27,40,91,65,15,21,72,97,46,34
8047,b,84,59,9,12,62,87,37,50,100,75
8048,b,24,18,68,94,43,31,81,56,5,4
8049,b,54,80,29,42,92,67,16,23,73,98
8050,b,48,35,86,61,10,7,57,83,32,45
8051,b,95,70,20,13,64,89,39,26,76,51
8052,b,1,1,52,77,26,39,89,64,14,20
8053,b,70,96,45,33,83,58,7,11,61,86
8054,b,36,48,99,74,23,17,67,93,42,29
8055,b,80,55,4,6,56,82,31,44,94,69
8056,b,18,25,75,100,50,37,88,63,12,9
