id,sobol_block,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10
12691,c,97,71,21,15,65,90,40,27,78,52,56,30,81,24,75,49,100,37,87,12
12692,c,2,1,52,77,26,39,89,64,14,20,62,20,71,45,96,33,83,8,58,39
12693,c,71,96,45,33,83,58,7,11,61,86,90,14,64,1,52,27,77,30,80,4
12694,c,36,48,99,74,23,17,67,93,42,30,55,17,68,42,93,11,61,36,86,49
12695,c,80,55,4,3,53,78,28,41,91,66,99,23,74,44,94,19,69,6,56,31
12696,c,15,22,72,97,47,34,85,60,9,6,82,12,63,38,88,25,75,0,50,3
12697,c,56,82,31,44,94,69,18,12,63,88,53,28,79,41,91,15,66,34,85,9
12698,c,37,25,75,50,0,0,50,75,25,37,60,22,72,47,98,44,95,19,69,6
12699,c,88,63,12,18,69,94,44,31,82,56,57,31,82,13,63,38,88,25,76,0
12700,c,6,9,59,85,34,47,97,72,22,15,50,3,54,28,79,41,91,16,66,35
12701,c,66,91,41,28,78,53,3,4,55,80,85,9,60,22,72,47,98,20,71,46
12702,c,30,42,93,67,17,23,74,99,48,36,96,33,84,8,58,39,90,14,65,1
12703,c,86,61,11,7,58,83,33,45,96,71,52,27,77,30,80,5,55,17,68,42
12704,c,20,14,64,89,39,26,77,52,1,2,93,11,61,36,87,49,99,24,74,9
12705,c,52,78,27,40,90,65,15,21,71,97,59,34,84,46,97,21,72,27,78,2
12706,c,46,33,84,59,8,11,62,87,37,49,53,15,65,40,91,43,94,18,69,5
12707,c,100,74,24,18,68,93,43,30,81,56,56,31,81,24,75,50,100,37,87,12
12708,c,5,3,54,79,29,41,92,67,16,22,62,32,83,7,57,20,70,45,95,1
12709,c,73,98,48,35,86,60,10,7,57,82,51,26,76,39,89,13,64,16,67,42
12710,c,32,45,95,70,19,13,63,89,38,26,92,29,80,4,54,48,98,23,73,10
12711,c,76,51,0,1,51,76,26,39,89,64,61,35,86,14,65,40,90,27,78,2
12712,c,13,20,70,95,45,32,83,58,7,10,52,46,97,21,71,8,59,33,84,37
12713,c,61,86,35,48,99,73,23,16,67,92,87,11,62,24,74,49,100,5,55,30
12714,c,42,29,80,54,4,5,56,81,31,43,81,43,93,18,68,38,89,13,63,0
12715,c,94,69,18,24,75,100,50,37,87,62,51,26,76,19,70,44,95,32,82,7
12716,c,12,9,59,84,34,46,97,72,21,15,57,10,60,35,85,48,98,22,73,29
12717,c,65,91,40,28,78,53,2,2,52,77,79,3,54,16,67,41,92,26,77,1
12718,c,27,39,90,65,14,20,71,96,46,33,52,14,64,39,89,7,58,33,83,45
12719,c,84,58,8,11,61,87,36,49,99,74,96,20,70,23,74,48,99,36,86,11
12720,c,24,17,68,93,43,30,80,55,5,3,61,42,93,17,67,4,55,29,80,3
12721,c,54,79,28,41,91,66,16,22,73,98,53,28,78,41,91,15,66,34,85,9
12722,c,47,35,85,60,9,6,57,82,31,44,59,22,72,47,97,50,100,25,75,12
12723,c,95,69,19,13,63,88,38,25,76,50,63,37,88,18,69,44,94,31,82,6
12724,c,0,0,51,76,25,38,88,63,13,19,56,6,56,31,81,43,94,18,69,37
12725,c,70,95,44,32,82,57,6,10,60,85,88,12,62,25,75,50,100,47,97,21
12726,c,35,47,98,73,22,16,66,92,41,29,72,9,59,34,84,15,66,40,91,28
12727,c,79,54,3,5,55,81,30,43,93,68,78,2,53,29,80,4,55,17,67,42
12728,c,17,24,74,100,49,36,87,62,11,8,92,10,61,36,86,48,99,23,73,20
12729,c,59,84,33,46,96,71,21,14,65,90,70,45,96,32,83,7,58,39,89,13
12730,c,40,27,77,52,2,2,53,78,28,40,64,1,51,26,77,41,92,16,66,3
12731,c,91,66,15,21,72,97,47,34,85,59,54,28,79,22,73,47,98,35,85,10
12732,c,9,12,62,88,37,50,100,75,25,18,60,6,57,32,82,44,95,19,70,25
12733,c,69,94,44,31,81,56,6,4,55,80,76,0,51,13,63,38,88,17,68,43
12734,c,29,42,92,67,17,23,73,99,48,36,93,30,81,5,55,49,99,24,74,11
12735,c,86,61,10,7,58,83,32,45,96,70,62,36,87,33,84,8,58,21,71,46
12736,c,20,14,64,89,39,26,77,51,1,1,96,2,52,27,77,40,90,14,65,35
12737,c,51,76,26,38,89,64,13,19,70,95,86,10,60,23,73,48,98,4,54,29
12738,c,45,32,83,57,7,10,60,86,35,48,79,41,92,16,67,13,64,38,89,26
12739,c,98,73,23,16,67,92,42,29,79,54,76,0,51,45,95,19,70,7,57,32
12740,c,4,5,56,81,30,43,94,68,18,24,83,12,62,37,87,49,100,24,75,30
12741,c,75,100,49,37,87,62,12,8,59,84,81,5,56,18,68,43,94,40,90,15
12742,c,34,46,97,72,21,15,65,90,40,27,65,2,53,27,78,21,71,46,97,34
12743,c,78,53,2,1,52,77,27,39,90,64,84,8,59,23,74,49,99,36,86,11
12744,c,14,20,71,96,45,33,83,58,8,11,61,42,93,17,68,4,55,30,80,27
12745,c,61,87,36,49,99,74,23,17,68,93,77,1,52,14,64,39,90,8,58,33
12746,c,42,30,80,55,4,3,53,79,28,41,83,45,96,20,71,47,98,22,72,9
12747,c,91,66,16,22,72,98,47,34,85,60,60,34,85,15,66,41,91,28,79,3
12748,c,9,6,57,82,31,44,94,69,19,12,53,0,50,25,75,38,88,12,63,31
12749,c,63,88,38,25,75,50,0,0,50,76,82,6,56,19,69,44,94,19,69,44
12750,c,25,38,88,63,12,19,69,95,44,31,94,31,82,6,57,38,88,12,63,0
12751,c,82,57,6,9,60,85,35,47,98,72,50,25,76,28,79,3,53,16,66,41
12752,c,22,16,66,91,41,28,79,53,3,5,91,9,60,34,85,47,98,22,72,46
12753,c,55,80,30,42,93,68,17,23,74,99,96,20,71,8,58,33,83,14,64,39
12754,c,49,36,87,61,11,8,58,83,33,46,90,27,77,1,52,5,55,30,80,42
12755,c,96,71,20,14,65,90,39,27,77,52,93,17,68,36,87,11,61,23,74,49
12756,c,1,2,53,78,27,40,91,65,15,21,99,34,84,8,59,21,72,46,97,2
12757,c,72,97,46,34,84,59,9,12,62,87,53,27,78,40,91,15,65,18,68,43
12758,c,37,50,100,75,24,18,68,94,43,31,94,31,81,5,56,49,100,24,75,12
12759,c,81,56,5,4,54,80,29,42,92,67,62,37,87,7,57,32,83,45,95,20
12760,c,16,23,73,98,48,35,86,61,10,7,70,26,76,1,51,13,64,38,89,42
12761,c,57,83,32,45,95,70,20,13,64,89,92,16,67,4,54,29,79,23,73,48
12762,c,38,26,76,51,1,1,52,77,26,39,98,35,86,10,61,40,90,14,65,2
12763,c,89,64,14,20,70,96,45,33,83,58,52,27,77,21,71,46,96,33,84,8
12764,c,7,10,61,86,36,48,99,74,23,17,59,11,62,36,87,49,100,24,74,30
12765,c,67,93,42,29,80,55,4,6,56,81,81,5,55,18,68,43,93,13,63,38
12766,c,31,44,94,69,18,25,75,100,50,37,89,25,76,0,51,44,95,19,70,6
12767,c,88,63,12,9,59,85,34,47,97,72,57,32,82,35,85,10,60,22,73,48
12768,c,22,15,66,91,40,28,78,53,3,2,98,3,54,29,79,41,92,16,66,1
12769,c,52,78,27,40,90,65,14,21,71,96,51,26,77,39,89,14,64,33,83,7
12770,c,46,33,84,59,8,11,62,87,37,49,58,20,70,45,96,48,99,23,74,10
12771,c,100,74,24,18,68,93,43,30,81,55,61,36,86,17,67,42,92,29,80,4
12772,c,5,3,54,79,29,41,92,66,16,22,55,28,78,3,53,15,66,40,91,9
12773,c,73,98,48,35,85,60,10,7,57,82,59,34,85,47,97,21,72,25,75,50
12774,c,32,44,95,70,19,13,63,89,38,25,100,37,88,12,63,44,94,18,69,6
12775,c,76,51,0,0,51,76,25,38,88,63,56,31,81,31,81,6,56,18,69,43
12776,c,13,19,69,95,44,32,82,57,6,9,94,12,62,37,88,50,100,24,75,21
12777,c,60,85,35,47,98,73,22,16,66,92,72,47,97,34,84,9,59,40,91,15
12778,c,41,28,79,54,3,5,55,80,30,43,65,2,53,28,78,4,54,29,80,42
12779,c,93,68,17,24,74,99,49,36,87,62,92,17,67,35,86,10,61,23,73,48
12780,c,11,8,58,84,33,46,96,71,21,14,99,45,95,20,70,7,58,32,83,13
12781,c,65,90,39,27,77,52,2,2,53,78,64,39,89,26,77,1,51,16,66,41
12782,c,28,40,91,66,15,21,72,97,47,34,91,28,79,3,54,47,98,22,73,9
12783,c,84,59,9,12,62,88,37,50,100,75,60,35,85,32,82,6,57,19,69,44
12784,c,24,18,69,94,43,31,81,56,6,4,95,0,50,25,76,38,88,13,63,43
12785,c,54,80,29,42,92,67,17,23,73,99,93,17,68,5,55,30,80,24,74,49
12786,c,48,36,86,61,10,7,58,83,32,45,99,36,87,11,62,8,58,33,84,46
12787,c,95,70,20,13,64,89,39,26,77,51,96,20,71,27,77,2,52,14,65,39
12788,c,1,0,51,76,26,38,89,64,13,19,90,10,60,35,86,48,98,22,73,29
12789,c,70,95,45,32,82,57,7,10,60,86,79,4,54,16,67,41,92,38,89,13
12790,c,35,48,98,73,23,16,67,92,41,29,63,0,51,26,76,19,70,45,95,32
12791,c,79,54,4,5,56,81,30,43,94,68,82,7,57,37,87,11,62,24,75,49
12792,c,18,24,75,100,49,37,87,62,11,8,100,5,56,30,81,43,93,18,68,15
12793,c,59,84,34,46,97,71,21,15,65,90,65,40,90,27,78,2,52,46,97,21
12794,c,40,27,78,52,2,1,52,77,26,39,71,8,59,34,84,48,99,23,74,11
12795,c,90,64,14,20,71,96,45,33,83,58,61,36,86,17,67,42,93,30,80,4
12796,c,8,11,61,86,36,49,99,74,23,17,55,1,52,26,77,39,90,14,64,33
12797,c,67,93,42,30,80,55,4,3,53,79,83,7,58,20,71,45,96,22,72,47
12798,c,28,41,91,66,15,22,72,97,47,34,97,34,85,9,60,41,91,15,66,3
12799,c,85,60,9,6,56,82,31,44,94,69,53,28,78,25,75,0,50,12,63,37
12800,c,19,12,63,88,38,25,75,50,0,0,88,6,56,31,82,44,94,19,69,6
12801,c,50,75,25,38,88,63,12,19,69,94,57,31,82,44,94,19,69,25,75,0
12802,c,44,31,82,56,6,9,60,85,34,47,50,12,63,38,88,41,91,16,66,3
12803,c,98,72,22,15,66,91,41,28,79,53,53,28,79,22,72,47,98,34,85,9
12804,c,3,4,55,80,30,42,93,68,17,23,60,33,83,8,58,20,71,45,96,1
12805,c,74,99,49,36,86,61,11,8,58,83,52,27,77,39,90,14,64,17,68,42
12806,c,33,45,96,71,20,14,64,90,39,27,93,30,80,4,55,49,99,23,74,11
12807,c,77,52,1,2,53,78,27,40,90,65,61,36,87,46,97,21,72,8,59,34
12808,c,15,21,71,97,46,34,84,59,8,12,84,15,65,40,90,27,78,2,53,5
12809,c,62,87,37,49,100,75,24,18,68,94,56,30,81,43,94,18,68,37,87,12
12810,c,43,30,81,56,5,4,54,79,29,41,62,24,75,49,100,19,70,45,95,32
12811,c,92,67,16,23,73,98,48,35,86,60,83,7,57,38,89,13,64,1,51,26
12812,c,10,7,57,83,32,45,95,70,19,13,76,29,79,4,54,16,67,42,92,10
12813,c,64,89,38,26,76,51,0,1,51,77,60,35,86,48,98,23,73,27,77,2
12814,c,26,39,89,64,13,20,70,96,45,32,52,14,65,40,90,8,59,33,84,46
12815,c,83,58,7,10,61,86,36,48,99,73,96,21,71,24,74,49,100,36,87,11
12816,c,23,17,67,92,42,29,80,55,4,6,62,43,93,17,68,5,55,30,81,0
12817,c,56,81,31,43,94,69,18,25,75,100,51,25,76,38,88,13,63,32,82,6
12818,c,50,37,88,62,12,9,59,84,34,47,57,19,70,44,95,47,98,22,73,10
12819,c,97,72,21,15,66,91,40,28,78,53,60,35,85,16,66,41,92,29,79,3
12820,c,2,2,52,77,27,40,90,65,14,21,54,14,64,39,89,26,77,1,51,45
12821,c,71,96,46,33,84,58,8,11,62,87,96,20,70,7,58,32,83,36,86,10
12822,c,36,49,99,74,24,17,68,93,43,30,61,23,73,48,99,4,55,29,80,42
12823,c,81,55,5,3,54,79,28,41,92,66,92,17,67,40,91,15,66,2,53,28
12824,c,16,22,73,98,47,35,85,60,10,6,78,21,72,47,97,34,85,9,59,12
12825,c,57,82,32,44,95,70,19,13,63,88,62,37,88,50,100,25,75,31,81,6
12826,c,38,25,76,51,0,0,51,76,26,38,56,18,69,44,94,43,94,18,69,5
12827,c,89,63,13,19,70,95,44,32,82,57,56,31,81,24,75,50,100,37,87,12
12828,c,7,10,60,85,35,48,98,73,22,16,62,9,59,34,84,46,97,21,72,28
12829,c,67,92,41,29,79,54,3,5,55,81,78,2,53,15,65,40,91,16,67,42
12830,c,30,43,93,68,18,24,74,100,49,37,92,29,80,4,54,48,99,23,73,10
12831,c,87,62,11,8,59,84,33,46,97,71,61,35,86,32,83,7,58,20,70,45
12832,c,21,14,65,90,40,27,78,52,2,3,95,1,51,26,76,39,89,13,64,3
12833,c,53,78,28,41,91,66,15,22,72,97,54,28,79,41,91,16,66,35,85,9
12834,c,47,34,85,59,9,12,63,88,37,50,60,22,73,47,98,44,95,19,69,6
12835,c,100,75,25,18,69,94,44,31,82,56,57,31,82,13,63,38,88,25,76,0
12836,c,6,4,55,80,29,42,93,67,17,23,50,30,80,5,55,17,68,43,93,11
12837,c,74,99,48,36,86,61,11,7,58,83,61,36,87,49,99,24,74,20,71,46
12838,c,33,45,96,70,20,14,64,89,39,26,96,33,84,8,58,39,90,14,65,2
12839,c,77,52,1,1,51,76,26,39,89,64,52,27,77,22,73,48,98,35,86,10
12840,c,13,20,70,95,45,32,83,57,7,10,60,41,92,16,67,3,54,29,79,26
12841,c,61,86,35,48,98,73,23,16,67,92,76,0,51,13,63,38,89,7,57,32
12842,c,42,29,80,54,4,5,56,81,31,43,82,45,95,19,70,49,100,24,74,11
12843,c,94,69,18,24,75,100,50,37,87,62,62,37,87,18,68,43,93,30,81,5
12844,c,12,9,59,84,34,46,97,72,21,15,56,2,52,27,78,40,90,15,65,33
12845,c,65,91,40,27,78,53,2,1,52,77,84,8,59,21,71,46,97,36,86,11
12846,c,27,39,90,65,14,20,71,96,46,33,61,23,74,48,99,4,55,30,80,42
12847,c,84,58,8,11,61,87,36,49,99,74,93,17,67,14,64,39,89,26,77,1
12848,c,24,17,68,93,42,30,80,55,5,3,52,45,96,20,71,7,58,33,83,9
12849,c,54,79,28,41,91,66,16,22,72,98,59,34,85,47,97,22,72,28,78,3
12850,c,47,35,85,60,9,6,57,82,31,44,53,15,66,41,91,37,88,12,63,0
12851,c,95,69,19,13,63,88,38,25,76,50,50,25,75,18,69,44,94,31,82,6
12852,c,0,0,50,76,25,38,88,63,12,19,56,31,82,6,57,19,69,44,95,0
12853,c,69,94,44,31,82,57,6,9,60,85,50,25,76,38,88,12,63,16,66,41
12854,c,34,47,98,72,22,16,66,91,41,28,91,28,79,3,53,47,98,22,72,9
12855,c,79,53,3,5,55,80,30,42,93,68,60,35,85,8,58,33,83,46,96,20
12856,c,17,23,74,99,49,36,87,61,11,8,71,27,77,1,52,14,65,39,90,42
12857,c,58,83,33,46,96,71,20,14,64,90,93,17,68,5,55,30,80,23,74,49
12858,c,39,27,77,52,1,2,53,78,27,40,99,36,87,11,61,21,72,46,97,34
12859,c,91,65,15,21,72,97,46,34,84,59,84,9,59,40,91,15,65,2,53,27
12860,c,8,12,62,87,37,49,100,75,24,18,78,31,81,5,56,18,68,43,94,12
12861,c,68,94,43,31,81,56,5,4,54,79,62,37,87,50,100,24,75,45,95,20
12862,c,29,42,92,67,16,23,73,98,48,35,70,7,57,32,83,13,64,38,89,26
12863,c,86,61,10,7,57,83,32,45,95,70,76,1,51,4,54,29,80,42,92,16
12864,c,20,13,64,89,38,26,76,51,1,1,67,35,86,10,61,23,73,48,98,2
12865,c,51,77,26,39,89,64,14,20,70,96,52,27,78,40,90,14,65,33,84,8
12866,c,45,33,83,58,7,10,61,86,36,48,59,21,71,46,96,49,100,24,74,11
12867,c,99,74,23,17,67,92,42,29,80,55,62,37,87,18,68,43,93,30,81,5
12868,c,4,6,56,81,31,44,94,69,18,25,55,25,76,0,51,13,63,38,89,7
12869,c,75,100,50,37,88,63,12,9,59,85,57,32,82,44,95,19,70,22,73,48
12870,c,34,47,97,72,21,15,66,91,40,28,98,35,85,10,60,41,92,16,66,3
12871,c,78,53,3,2,52,77,27,40,90,65,54,29,79,39,89,14,64,1,52,26
12872,c,14,21,71,96,46,33,84,59,8,11,77,20,70,45,96,33,83,7,58,10
12873,c,62,87,36,49,100,74,24,18,68,93,61,36,86,48,99,23,74,29,80,4
12874,c,43,30,81,55,5,3,54,79,29,41,55,17,67,42,93,15,66,40,91,28
12875,c,92,66,16,22,73,98,48,35,85,60,78,3,53,47,97,22,72,9,59,34
12876,c,10,6,57,82,32,44,95,70,19,13,85,37,88,12,63,25,75,50,100,6
12877,c,63,89,38,25,76,51,0,0,50,76,56,31,81,44,94,18,69,18,69,43
12878,c,25,38,88,63,13,19,69,95,44,32,94,31,81,6,56,50,100,24,75,12
12879,c,82,57,6,9,60,85,35,47,98,73,62,37,88,34,84,9,59,21,72,47
12880,c,22,16,66,91,41,28,79,54,3,5,97,2,53,28,78,40,91,15,66,42
12881,c,55,80,30,43,93,68,17,24,74,99,92,17,67,4,54,29,80,23,73,48
12882,c,49,36,87,62,11,8,58,84,33,46,99,36,86,10,61,7,58,32,83,45
12883,c,96,71,20,14,65,90,39,27,77,52,95,20,70,26,77,1,51,13,64,39
12884,c,2,2,53,78,28,40,91,65,15,21,89,28,79,3,54,16,66,41,92,9
12885,c,72,97,47,34,84,59,9,12,62,88,60,35,85,47,98,22,73,19,69,44
12886,c,37,50,100,75,24,18,69,94,43,31,95,32,82,6,57,38,88,13,63,0
12887,c,81,56,6,4,54,80,29,42,92,67,51,25,76,5,55,30,80,43,93,17
12888,c,17,23,73,99,48,35,86,61,10,7,68,36,87,11,62,24,74,49,99,46
12889,c,58,83,32,45,95,70,20,13,64,89,96,21,71,8,58,33,84,14,65,39
12890,c,39,26,77,51,1,0,51,76,26,38,90,27,77,2,52,48,98,23,73,10
12891,c,89,63,13,19,70,95,45,32,82,57,60,35,86,16,67,41,92,29,79,4
12892,c,7,10,60,86,35,48,98,73,22,16,54,0,51,26,76,38,89,13,64,32
12893,c,67,92,41,29,79,54,4,5,56,81,82,7,57,19,70,45,95,24,75,49
12894,c,30,43,93,68,18,24,75,100,49,37,100,37,87,11,62,43,94,18,68,5
12895,c,87,62,11,8,59,84,34,46,97,71,56,30,81,27,78,2,52,15,65,40
12896,c,21,15,65,90,40,27,78,52,2,1,90,8,59,34,84,46,97,21,71,11
12897,c,52,77,26,39,90,64,14,20,71,96,61,36,86,49,99,23,74,30,80,4
12898,c,45,33,83,58,7,11,61,86,36,48,55,17,67,42,93,39,90,14,64,1
12899,c,99,74,23,17,67,93,42,30,80,55,52,26,77,20,71,45,96,33,83,8
12900,c,4,3,53,78,28,41,91,66,15,22,58,34,85,9,60,22,72,47,97,3
12901,c,72,97,47,34,85,60,9,6,56,82,53,28,79,41,91,15,66,12,63,38
12902,c,31,44,94,69,19,12,63,88,37,25,88,25,75,0,50,44,94,19,69,6
12903,c,75,50,0,0,50,75,25,37,88,63,56,31,82,12,63,38,88,25,75,0
12904,c,12,18,69,94,44,31,82,56,6,9,50,44,94,19,69,6,57,31,82,34
12905,c,60,85,34,47,97,72,22,15,66,91,85,9,60,22,72,47,98,3,53,28
12906,c,41,28,78,53,3,4,55,80,30,42,79,41,91,16,66,39,90,14,64,1
12907,c,93,67,17,23,74,99,48,36,86,61,52,27,77,20,71,46,96,33,83,8
12908,c,11,7,58,83,33,45,96,71,20,14,58,11,61,36,87,49,99,23,74,30
12909,c,64,89,39,26,77,52,1,2,52,78,80,4,55,17,68,42,93,27,78,2
12910,c,27,40,90,65,15,21,71,97,46,33,53,15,65,40,90,8,59,34,84,46
12911,c,84,59,8,11,62,87,37,49,100,75,97,21,72,24,75,49,100,37,87,12
12912,c,24,18,68,93,43,30,81,56,5,4,62,43,94,18,68,5,56,31,81,1
12913,c,54,79,29,41,92,67,16,22,73,98,51,26,76,38,89,13,64,32,83,7
12914,c,48,35,86,60,10,7,57,82,32,45,57,19,70,45,95,48,98,23,73,10
12915,c,95,70,19,13,63,89,38,26,76,51,61,35,86,16,67,42,92,29,79,4
12916,c,0,1,51,76,26,39,89,64,13,20,54,46,96,21,71,8,59,33,84,14
12917,c,70,95,45,32,83,58,7,10,61,86,65,40,90,27,77,2,52,5,55,30
12918,c,35,48,99,73,23,17,67,92,42,29,81,43,93,18,68,36,87,11,62,24
12919,c,80,54,4,5,56,81,31,43,94,69,74,49,100,19,70,44,95,32,82,6
12920,c,18,24,75,100,50,37,88,62,12,9,57,38,89,13,63,0,51,25,76,29
12921,c,59,84,34,46,97,72,21,15,65,91,79,3,54,16,66,41,92,10,60,35
12922,c,40,28,78,53,2,2,52,77,27,39,85,47,98,22,73,7,58,32,83,45
12923,c,90,65,14,20,71,96,46,33,84,58,96,20,70,26,77,1,51,14,64,39
12924,c,8,11,61,87,36,49,99,74,24,17,89,42,92,17,67,4,55,29,80,23
12925,c,68,93,43,30,80,55,5,3,54,79,74,48,99,36,86,10,61,34,85,9
12926,c,28,41,91,66,16,22,73,98,47,35,59,21,72,47,97,3,53,28,78,40
12927,c,85,60,9,6,57,82,32,44,95,69,91,15,66,18,69,44,94,31,81,6
12928,c,19,13,63,88,38,25,76,50,0,0,56,50,100,25,75,12,62,37,88,37
12929,c,51,76,25,38,89,63,13,19,70,95,88,12,62,24,75,50,100,5,56,31
12930,c,44,32,82,57,6,10,60,85,35,47,81,43,94,18,69,15,65,40,91,28
12931,c,98,73,22,16,66,92,41,29,79,54,78,2,53,46,97,21,72,9,59,34
12932,c,3,5,55,81,30,43,93,68,18,24,84,10,61,35,86,48,99,23,73,29
12933,c,74,100,49,36,87,62,11,8,59,84,80,4,54,17,67,42,92,39,89,13
12934,c,33,46,96,71,21,14,65,90,40,27,64,1,51,26,76,20,70,45,95,32
12935,c,77,52,2,3,53,78,28,40,91,66,83,7,58,22,73,47,98,35,85,9
12936,c,15,21,72,97,47,34,85,59,9,12,60,41,91,16,66,3,54,28,79,25
12937,c,62,88,37,50,100,75,25,18,69,94,76,0,50,13,63,38,88,6,57,32
12938,c,44,31,81,56,6,4,55,80,29,42,82,44,95,19,69,49,99,24,74,11
12939,c,92,67,17,23,74,99,48,36,86,61,61,36,87,17,68,43,93,30,80,5
12940,c,10,7,58,83,32,45,96,70,20,14,55,2,52,27,77,39,90,14,65,33
12941,c,64,89,39,26,77,51,1,1,51,76,84,8,58,20,71,46,96,4,54,29
12942,c,26,38,89,64,13,19,70,95,45,32,79,41,92,16,67,35,86,10,60,22
12943,c,83,57,7,10,61,86,35,48,98,73,73,48,98,45,95,19,70,7,57,32
12944,c,23,16,67,92,42,29,79,54,4,5,82,13,63,38,89,26,76,0,51,30
12945,c,56,81,31,43,94,68,18,24,75,100,81,5,56,18,68,43,93,11,62,37
12946,c,49,37,87,62,12,8,59,84,34,46,87,49,100,24,75,21,71,46,97,33
12947,c,97,72,21,15,65,90,40,27,78,53,84,8,59,40,90,15,65,2,52,27
12948,c,2,1,52,77,27,39,90,64,14,20,78,42,93,17,67,4,55,30,80,23
12949,c,71,96,46,33,83,58,8,11,61,87,74,48,99,36,86,11,61,7,58,33
12950,c,36,49,99,74,23,17,68,93,42,30,83,45,96,20,71,26,77,1,52,14
12951,c,80,55,4,3,53,79,28,41,91,66,64,39,89,15,66,41,91,28,78,3
12952,c,16,22,72,98,47,34,85,60,9,6,53,47,97,22,72,9,60,34,85,31
12953,c,57,82,31,44,94,69,19,12,63,88,82,6,56,18,69,44,94,0,50,25
12954,c,38,25,75,50,0,0,50,76,25,38,75,37,88,12,63,38,88,12,63,0
12955,c,88,63,12,19,69,95,44,31,82,57,50,25,76,19,69,44,95,31,82,6
12956,c,6,9,60,85,35,47,98,72,22,16,57,9,60,35,85,47,98,22,72,28
12957,c,66,91,41,28,79,54,3,5,55,80,79,3,54,16,66,41,91,14,65,39
12958,c,30,42,93,68,17,24,74,99,49,36,90,27,77,1,52,46,96,20,71,8
12959,c,87,61,11,8,58,83,33,46,96,71,58,33,83,36,87,11,61,24,74,49
12960,c,20,14,65,90,39,27,77,52,1,2,99,5,55,30,80,42,93,17,68,2
12961,c,53,78,27,40,91,65,15,21,72,97,53,27,78,40,91,15,65,34,84,9
12962,c,46,34,84,59,9,12,62,87,37,50,59,21,72,46,97,50,100,24,75,12
12963,c,100,75,24,18,68,94,43,31,81,56,62,37,87,18,68,43,94,31,81,5
12964,c,5,4,54,80,29,42,92,67,16,23,56,26,76,1,51,13,64,39,89,7
12965,c,73,98,48,35,86,61,10,7,57,83,57,32,83,45,95,20,70,23,73,48
12966,c,32,45,95,70,20,13,64,89,39,26,98,35,86,10,61,42,92,16,67,4
12967,c,76,51,1,1,52,77,26,39,89,64,54,29,80,21,71,46,96,33,84,8
12968,c,14,20,70,96,45,33,83,58,7,11,59,40,90,14,65,2,52,27,78,30
12969,c,61,86,36,48,99,74,23,17,67,93,81,5,55,18,68,43,93,11,62,37
12970,c,42,29,80,55,4,6,56,82,31,44,87,49,100,24,74,44,95,19,70,7
12971,c,94,69,18,25,75,100,50,37,88,63,57,32,82,13,63,38,89,25,76,0
12972,c,12,9,59,85,34,47,97,72,22,15,51,3,54,29,79,41,92,16,67,35
12973,c,66,91,40,28,78,53,3,2,52,78,85,10,60,22,73,48,98,33,83,7
12974,c,27,40,90,65,14,21,71,96,46,33,58,20,70,45,96,1,52,26,77,39
12975,c,84,59,8,11,62,87,37,49,100,74,89,14,64,17,67,42,93,29,80,4
12976,c,24,18,68,93,43,30,81,55,5,3,55,48,99,23,74,11,61,36,86,9
12977,c,54,79,29,41,92,67,16,22,73,98,59,34,85,47,97,22,72,28,78,3
12978,c,48,35,85,60,10,7,57,82,32,44,53,15,66,40,91,44,94,18,69,6
12979,c,95,70,19,13,63,89,38,25,76,51,56,31,82,25,75,50,100,37,88,12
12980,c,0,0,51,76,25,38,88,63,13,19,63,12,62,37,88,50,100,25,75,31
12981,c,69,95,44,32,82,57,6,10,60,85,81,6,56,18,69,43,94,40,91,15
12982,c,35,47,98,73,22,16,66,92,41,28,66,2,53,28,78,21,72,47,97,34
12983,c,79,54,3,5,55,81,30,43,93,68,84,9,59,36,86,10,61,23,73,48
12984,c,17,24,74,99,49,36,87,62,11,8,99,4,54,29,80,42,92,17,67,13
12985,c,58,84,33,46,96,71,21,14,65,90,64,39,89,26,77,1,51,45,96,20
12986,c,39,27,77,52,2,2,53,78,28,40,70,7,58,32,83,47,98,22,73,10
12987,c,91,66,15,21,72,97,47,34,84,59,60,35,85,16,66,41,92,28,79,3
12988,c,9,12,62,88,37,50,100,75,25,18,54,0,51,25,76,38,88,13,63,32
12989,c,69,94,43,31,81,56,6,4,54,80,82,6,57,19,69,44,95,24,74,49
12990,c,29,42,92,67,17,23,73,99,48,36,99,36,87,11,62,43,93,17,68,5
12991,c,86,61,10,7,58,83,32,45,96,70,55,30,81,27,77,2,52,14,65,39
12992,c,20,13,64,89,39,26,77,51,1,0,90,8,58,33,84,46,96,21,71,29
12993,c,51,76,26,38,89,64,13,19,70,95,79,4,54,16,67,41,92,10,60,35
12994,c,45,32,82,57,7,10,60,86,35,48,86,48,98,23,73,19,70,45,95,32
12995,c,98,73,23,16,67,92,41,29,79,54,82,7,57,38,89,13,64,0,51,26
12996,c,4,5,56,81,30,43,94,68,18,24,76,5,56,30,81,43,94,18,68,37
12997,c,75,100,49,37,87,62,11,8,59,84,87,11,62,24,75,49,100,46,97,21
12998,c,34,46,97,71,21,15,65,90,40,27,71,8,59,34,84,15,65,40,90,27
12999,c,78,53,2,1,52,77,26,39,90,64,78,2,53,17,68,42,93,30,80,4
