id,sobol_block,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10
2263,a,81,56,5,4,54,79,29,41,92,67,88,12,63,42,93,17,67,4,55,30
2264,a,16,22,73,98,48,35,86,60,10,7,80,23,74,49,99,36,86,11,61,8
2265,a,57,82,32,45,95,70,19,13,63,89,58,33,83,45,96,20,71,26,77,1
2266,a,38,26,76,51,0,1,51,76,26,39,52,14,64,39,90,10,61,36,86,48
2267,a,89,64,13,20,70,95,45,32,83,58,99,23,73,29,80,4,54,17,67,42
2268,a,7,10,61,86,35,48,99,73,23,17,92,39,89,13,64,1,51,26,77,20
2269,a,67,92,42,29,80,54,4,5,56,81,70,45,95,32,83,7,58,37,88,12
2270,a,31,43,94,69,18,24,75,100,50,37,62,24,75,50,100,6,56,31,81,43
2271,a,88,62,12,9,59,84,34,47,97,72,94,18,69,15,66,40,91,28,78,2
2272,a,21,15,65,91,40,28,78,53,2,2,53,47,97,21,72,9,59,34,84,49
2273,a,52,77,27,39,90,65,14,20,71,96,99,24,74,11,62,36,87,17,68,43
2274,a,46,33,84,58,8,11,62,87,36,49,93,30,80,5,55,2,52,27,77,39
2275,a,99,74,24,17,68,93,43,30,80,55,90,14,65,33,84,8,58,21,71,46
2276,a,5,3,54,79,28,41,91,66,16,22,96,22,73,47,98,35,85,9,60,41
2277,a,73,98,47,35,85,60,9,6,57,82,92,16,66,3,54,28,79,25,76,0
2278,a,32,44,95,69,19,13,63,88,38,25,51,13,63,38,88,6,57,32,82,44
2279,a,76,50,0,0,51,76,25,38,89,63,95,19,69,19,70,44,95,32,82,7
2280,a,13,19,70,95,44,32,82,57,6,10,57,38,89,13,63,0,51,25,76,29
2281,a,60,85,35,48,98,73,22,16,66,92,79,3,54,16,66,41,92,10,60,35
2282,a,41,29,79,54,3,5,55,81,30,43,85,48,98,22,73,46,96,21,71,8
2283,a,93,68,18,24,74,100,49,36,87,62,59,33,84,14,65,40,90,27,78,2
2284,a,11,8,59,84,33,46,96,71,21,14,52,5,55,30,81,43,93,18,68,37
2285,a,65,90,40,27,77,52,2,3,53,78,87,11,62,24,74,49,100,34,85,9
2286,a,28,40,91,66,15,21,72,97,47,34,59,22,72,47,97,3,53,28,78,40
2287,a,85,59,9,12,62,88,37,50,100,75,91,15,66,18,69,44,94,31,81,6
2288,a,25,18,69,94,44,31,81,56,6,4,56,50,100,25,75,12,63,37,88,7
2289,a,55,80,29,42,92,67,17,23,74,99,58,33,83,45,96,20,70,26,77,1
2290,a,48,36,86,61,10,7,58,83,33,45,52,14,64,39,89,42,93,17,67,4
2291,a,96,70,20,14,64,89,39,26,77,51,55,29,80,23,74,48,99,36,86,10
2292,a,1,1,51,76,26,38,89,64,13,20,61,39,90,14,65,1,52,27,77,20
2293,a,70,95,45,32,83,57,7,10,61,86,71,46,96,33,83,8,58,11,61,36
2294,a,35,48,98,73,23,16,67,92,42,29,87,49,99,23,74,30,80,5,55,17
2295,a,79,54,4,5,56,81,31,43,94,68,68,42,93,12,63,38,88,25,76,0
2296,a,18,24,75,100,49,37,87,62,12,8,50,44,94,19,69,6,57,31,82,35
2297,a,59,84,34,46,97,72,21,15,65,91,85,9,60,22,72,47,98,3,53,28
2298,a,40,27,78,53,2,1,52,77,27,39,79,41,91,16,66,1,51,26,76,38
2299,a,90,64,14,20,71,96,46,33,83,58,89,13,64,32,83,7,57,20,70,45
2300,a,8,11,61,87,36,49,99,74,23,17,95,48,98,23,73,10,61,35,86,16
2301,a,68,93,42,30,80,55,5,3,53,79,67,42,92,29,80,4,54,27,78,2
2302,a,28,41,91,66,16,22,72,98,47,34,53,15,65,40,91,9,59,34,84,46
2303,a,85,60,9,6,57,82,31,44,94,69,97,21,72,24,75,50,100,37,87,12
2304,a,19,12,63,88,38,25,76,50,0,0,62,43,94,18,68,5,56,31,81,5
2305,a,50,76,25,38,88,63,12,19,69,95,56,30,81,43,93,18,68,37,87,11
2306,a,44,31,82,57,6,9,60,85,35,47,62,24,74,49,100,46,97,21,71,8
2307,a,98,72,22,16,66,91,41,28,79,54,59,33,84,15,65,40,90,27,78,2
2308,a,3,5,55,80,30,42,93,68,17,24,52,29,79,3,54,16,67,41,92,10
2309,a,74,99,49,36,87,61,11,8,58,84,60,35,86,48,98,22,73,19,70,44
2310,a,33,46,96,71,20,14,65,90,39,27,95,32,82,7,57,38,89,13,63,0
2311,a,77,52,1,2,53,78,27,40,91,65,51,26,76,41,91,15,66,3,53,28
2312,a,15,21,72,97,46,34,84,59,9,12,78,22,72,47,97,34,85,9,59,6
2313,a,62,87,37,50,100,75,24,18,69,94,56,31,82,44,94,18,69,25,75,0
2314,a,43,31,81,56,5,4,54,80,29,42,50,12,63,37,88,17,67,42,93,30
2315,a,92,67,16,23,73,98,48,35,86,61,80,4,55,48,99,23,74,11,61,36
2316,a,10,7,57,83,32,45,95,70,20,13,86,33,83,7,58,20,71,45,96,1
2317,a,64,89,39,26,76,51,1,1,52,77,52,26,77,39,89,14,64,35,86,10
2318,a,26,39,89,64,14,20,70,96,45,33,61,23,73,48,99,4,54,29,80,42
2319,a,83,58,7,11,61,86,36,48,99,74,92,16,67,13,64,39,89,26,76,1
2320,a,23,17,67,93,42,29,80,55,4,6,51,45,95,20,70,7,58,32,83,12
2321,a,56,82,31,44,94,69,18,25,75,100,62,37,87,50,100,24,75,31,81,5
2322,a,50,37,88,63,12,9,59,85,34,47,56,18,69,43,94,40,91,15,65,2
2323,a,97,72,22,15,66,91,41,28,78,53,53,28,78,21,72,46,97,34,84,9
2324,a,3,2,52,78,27,40,90,65,14,21,59,24,74,49,99,36,87,11,61,43
2325,a,71,97,46,33,84,59,8,11,62,87,93,17,68,5,55,30,80,27,77,2
2326,a,37,49,100,74,24,18,68,93,43,30,52,14,65,39,90,8,58,33,84,46
2327,a,81,55,5,3,54,79,29,41,92,67,96,20,71,47,98,22,73,9,60,35
2328,a,16,22,73,98,48,35,85,60,10,7,85,16,66,41,91,28,79,3,54,0
2329,a,57,82,32,44,95,70,19,13,63,89,50,25,76,38,88,13,63,31,82,6
2330,a,38,26,76,51,0,0,51,76,25,38,57,19,69,44,95,44,95,19,70,6
2331,a,88,63,13,19,69,95,44,32,82,57,57,32,82,13,63,38,88,25,76,0
2332,a,6,10,60,85,35,47,98,73,22,16,51,3,54,29,79,41,92,16,66,35
2333,a,66,92,41,28,79,54,3,5,55,81,85,10,60,22,73,47,98,21,71,46
2334,a,30,43,93,68,17,24,74,99,49,36,96,33,84,8,59,40,90,14,65,2
2335,a,87,62,11,8,58,84,33,46,96,71,52,27,77,30,81,5,55,17,68,43
2336,a,21,14,65,90,40,27,77,52,2,2,93,11,62,36,87,49,100,24,74,9
2337,a,53,78,28,40,91,66,15,21,72,97,59,34,85,47,97,21,72,28,78,2
2338,a,47,34,84,59,9,12,62,88,37,50,53,15,66,40,91,44,94,18,69,6
2339,a,100,75,25,18,69,94,43,31,81,56,56,31,81,25,75,50,100,37,88,12
2340,a,6,4,55,80,29,42,92,67,17,23,62,32,83,7,58,20,70,45,96,1
2341,a,73,99,48,36,86,61,10,7,58,83,51,26,77,39,89,14,64,17,67,42
2342,a,32,45,96,70,20,13,64,89,39,26,92,29,80,4,55,48,99,23,73,10
2343,a,77,51,1,0,51,76,26,38,89,64,61,36,86,14,64,39,90,27,77,1
2344,a,13,19,70,95,45,32,83,57,7,10,52,45,96,20,71,8,58,33,83,36
2345,a,60,86,35,48,98,73,23,16,67,92,87,11,61,23,74,49,99,4,55,30
2346,a,41,29,79,54,4,5,56,81,30,43,80,42,93,17,68,38,88,12,63,0
2347,a,94,68,18,24,75,100,49,37,87,62,50,25,75,19,69,44,94,31,82,6
2348,a,12,8,59,84,34,46,97,71,21,15,57,9,60,34,85,47,98,22,72,28
2349,a,65,90,40,27,78,53,2,1,52,77,79,3,53,16,66,41,91,26,76,1
2350,a,27,39,90,64,14,20,71,96,45,33,51,13,64,38,89,7,57,32,83,45
2351,a,83,58,8,11,61,86,36,49,99,74,95,19,70,23,73,48,98,35,86,10
2352,a,23,17,68,93,42,30,80,55,4,3,60,42,92,16,67,4,54,29,79,2
2353,a,53,79,28,41,91,66,15,22,72,98,53,27,78,40,90,15,65,34,84,8
2354,a,47,34,85,60,9,6,56,82,31,44,59,21,72,46,97,49,100,24,75,12
2355,a,94,69,19,12,63,88,38,25,75,50,62,37,87,18,68,43,94,30,81,5
2356,a,0,0,50,75,25,37,88,63,12,19,56,18,68,43,93,30,81,5,56,49
2357,a,69,94,44,31,82,56,6,9,60,85,100,24,75,11,62,37,87,34,84,8
2358,a,34,47,97,72,22,15,66,91,41,28,59,21,71,46,97,2,52,27,78,40
2359,a,79,53,3,4,55,80,30,42,93,67,90,15,65,41,92,16,67,4,54,29
2360,a,17,23,74,99,49,36,86,61,11,8,79,22,73,48,98,35,86,10,60,7
2361,a,58,83,33,45,96,71,20,14,64,90,57,32,82,45,95,19,70,26,76,0
2362,a,39,26,77,52,1,2,52,78,27,40,51,13,63,38,89,28,78,3,53,15
2363,a,90,65,15,21,71,97,46,34,84,59,66,41,91,9,60,34,85,47,97,22
2364,a,8,11,62,87,37,49,100,75,24,18,72,19,69,44,94,31,82,6,56,37
2365,a,68,94,43,30,81,56,5,4,54,79,88,12,63,0,50,25,75,4,55,30
2366,a,29,41,92,67,16,23,73,98,48,35,80,42,93,17,67,36,86,11,61,23
2367,a,86,60,10,7,57,82,32,45,95,70,74,48,99,45,96,20,71,7,58,33
2368,a,19,13,64,89,38,26,76,51,0,1,83,14,64,39,90,26,77,1,52,48
2369,a,51,77,26,39,89,64,13,20,70,95,99,23,73,10,61,35,86,17,67,42
2370,a,45,32,83,58,7,10,61,86,36,48,92,29,80,4,54,1,51,26,76,39
2371,a,99,73,23,17,67,92,42,29,80,54,89,13,64,32,83,7,58,20,70,45
2372,a,4,6,56,81,31,43,94,69,18,24,95,24,75,50,100,37,88,12,62,43
2373,a,75,100,50,37,88,62,12,9,59,84,94,18,69,5,56,31,81,28,78,2
2374,a,34,47,97,72,21,15,66,91,40,28,53,15,65,40,91,9,59,34,84,47
2375,a,78,53,2,2,52,77,27,39,90,65,97,21,72,11,62,36,87,49,99,24
2376,a,14,21,71,96,46,33,84,58,8,11,74,30,80,5,55,17,68,43,93,39
2377,a,62,87,36,49,99,74,24,17,68,93,90,14,65,2,52,27,77,20,71,46
2378,a,43,30,80,55,5,3,54,79,28,41,96,33,84,8,58,35,85,9,60,22
2379,a,92,66,16,22,73,98,47,35,85,60,73,47,98,3,54,28,79,41,91,16
2380,a,9,6,57,82,32,44,95,69,19,13,66,13,63,38,88,25,76,0,50,44
2381,a,63,88,38,25,76,51,0,0,51,76,95,19,69,6,57,32,82,32,82,6
2382,a,25,38,89,63,13,19,70,95,44,32,57,19,70,44,95,0,51,25,76,38
2383,a,82,57,7,10,60,85,35,48,98,73,89,13,63,16,66,41,92,29,79,3
2384,a,22,16,66,92,41,29,79,54,3,5,54,48,98,22,73,10,60,35,85,8
2385,a,55,81,30,43,93,68,18,24,74,100,59,33,84,46,96,21,71,27,77,2
2386,a,49,37,87,62,11,8,59,84,33,46,52,14,65,40,90,43,93,18,68,5
2387,a,96,71,21,14,65,90,40,27,78,52,55,30,81,24,74,49,100,36,87,11
2388,a,2,3,53,78,28,40,91,66,15,22,62,21,72,47,97,34,85,9,59,40
2389,a,72,97,47,34,85,59,9,12,63,88,91,15,66,3,53,28,78,31,81,6
2390,a,37,50,100,75,25,18,69,94,44,31,56,18,69,44,94,12,62,37,88,50
2391,a,81,56,6,4,55,80,29,42,93,67,100,25,75,45,96,20,70,7,58,33
2392,a,17,23,74,99,48,36,86,61,10,7,83,14,64,39,89,26,77,1,51,4
2393,a,58,83,33,45,96,70,20,14,64,89,55,29,80,42,92,17,67,36,86,10
2394,a,39,26,77,52,1,1,51,76,26,38,61,23,74,48,99,1,52,27,77,39
2395,a,89,64,13,20,70,95,45,32,83,57,90,14,64,33,83,8,58,20,71,46
2396,a,7,10,61,86,35,48,98,73,23,16,96,49,99,23,74,11,61,36,87,17
2397,a,67,92,42,29,80,54,4,5,56,81,68,42,93,30,80,5,55,25,76,0
2398,a,31,43,94,68,18,24,75,100,50,37,50,12,63,38,88,6,57,31,82,44
2399,a,87,62,12,9,59,84,34,46,97,72,94,19,69,22,72,47,98,34,85,9
2400,a,21,15,65,91,40,27,78,53,2,1,60,41,91,16,66,3,53,28,79,38
2401,a,52,77,27,39,90,65,14,20,71,96,89,13,64,1,51,26,76,20,70,45
2402,a,46,33,83,58,8,11,61,87,36,49,95,32,83,7,57,10,61,35,86,48
2403,a,99,74,23,17,68,93,42,30,80,55,98,23,73,29,79,4,54,16,67,42
2404,a,5,3,53,79,28,41,91,66,16,22,92,15,65,40,91,27,78,2,53,46
2405,a,72,98,47,35,85,60,9,6,57,82,97,21,72,8,59,34,84,37,87,12
2406,a,31,44,94,69,19,12,63,88,38,25,62,24,75,49,100,5,56,31,81,43
2407,a,76,50,0,0,50,75,25,38,88,63,94,18,68,43,94,18,68,5,56,30
2408,a,12,19,69,94,44,31,82,57,6,9,81,24,75,49,100,37,87,12,62,8
2409,a,60,85,34,47,98,72,22,16,66,91,59,34,84,46,97,21,71,27,78,2
2410,a,41,28,79,53,3,4,55,80,30,42,53,15,65,40,90,16,67,41,92,29
2411,a,93,68,17,23,74,99,49,36,87,61,79,4,54,48,98,23,73,10,60,35
2412,a,11,8,58,83,33,45,96,71,20,14,86,32,83,7,57,19,70,45,95,0
2413,a,64,90,39,27,77,52,1,2,53,78,51,26,76,38,89,13,64,3,53,28
2414,a,27,40,90,65,15,21,72,97,46,34,79,41,91,15,66,34,85,9,60,22
2415,a,84,59,8,12,62,87,37,49,100,75,72,47,98,44,94,19,69,6,56,31
2416,a,24,18,68,94,43,30,81,56,5,4,82,12,63,38,88,25,75,0,50,30
2417,a,54,79,29,42,92,67,16,23,73,98,80,4,55,17,68,42,93,11,61,36
2418,a,48,35,86,60,10,7,57,83,32,45,86,49,99,23,74,20,71,45,96,33
2419,a,95,70,19,13,64,89,38,26,76,51,83,8,58,39,90,14,64,1,52,27
2420,a,1,1,51,77,26,39,89,64,14,20,77,23,73,48,99,36,86,10,61,42
2421,a,70,96,45,32,83,58,7,10,61,86,92,17,67,4,55,29,80,26,77,1
2422,a,36,48,99,73,23,17,67,92,42,29,51,13,64,39,89,7,58,32,83,45
2423,a,80,55,4,6,56,81,31,44,94,69,96,20,70,50,100,25,75,12,62,37
2424,a,18,25,75,100,50,37,88,62,12,9,88,18,69,43,94,31,81,6,56,2
2425,a,59,85,34,47,97,72,21,15,66,91,53,28,78,40,91,15,66,34,84,9
2426,a,40,28,78,53,2,2,52,77,27,40,59,21,72,47,97,36,87,11,62,24
2427,a,90,65,14,21,71,96,46,33,84,59,74,49,99,5,55,30,81,43,93,17
2428,a,8,11,62,87,36,49,100,74,24,17,68,14,65,40,90,27,77,2,52,46
2429,a,68,93,43,30,81,55,5,3,54,79,96,21,71,8,58,33,84,10,60,35
2430,a,29,41,92,66,16,22,73,98,47,35,85,47,98,22,73,28,79,3,54,16
2431,a,85,60,10,6,57,82,32,44,95,70,66,41,92,38,88,13,63,0,51,25
2432,a,19,13,63,88,38,25,76,51,0,0,76,19,69,44,95,32,82,6,57,7
2433,a,50,76,25,38,88,63,13,19,69,95,57,32,82,44,95,19,70,26,76,0
2434,a,44,31,82,57,6,9,60,85,35,47,51,13,63,38,89,41,92,16,67,3
2435,a,98,73,22,16,66,91,41,28,79,54,54,29,79,22,73,48,98,35,85,10
2436,a,3,5,55,80,30,43,93,68,17,24,60,33,84,8,59,21,71,46,97,2
2437,a,74,99,49,36,87,61,11,8,58,84,52,27,78,40,90,14,65,18,68,43
2438,a,33,46,96,71,20,14,65,90,39,27,93,30,81,5,55,49,100,24,74,11
2439,a,77,52,2,2,53,78,28,40,91,65,62,37,87,47,97,22,72,9,59,34
2440,a,15,21,72,97,46,34,84,59,9,12,85,15,66,41,91,28,78,3,53,6
2441,a,62,87,37,50,100,75,24,18,69,94,56,31,82,44,94,18,69,37,88,12
2442,a,43,31,81,56,5,4,54,80,29,42,63,25,75,50,100,20,70,45,96,33
2443,a,92,67,16,23,73,99,48,35,86,61,83,7,58,39,89,14,64,1,52,26
2444,a,10,7,58,83,32,45,95,70,20,13,77,29,80,4,55,17,67,42,93,11
2445,a,64,89,39,26,76,51,1,0,51,76,61,36,86,48,99,23,74,27,77,1
2446,a,26,38,89,63,13,19,70,95,44,32,52,14,65,39,90,8,58,33,84,46
2447,a,82,57,7,10,60,86,35,48,98,73,96,20,71,24,74,49,99,36,87,11
2448,a,22,16,67,92,41,29,79,54,3,5,61,42,93,17,68,5,55,30,80,0
2449,a,56,81,30,43,93,68,18,24,74,100,50,25,76,38,88,12,63,31,82,6
2450,a,49,37,87,62,11,8,59,84,33,46,57,19,69,44,95,47,98,22,72,9
2451,a,97,71,21,15,65,90,40,27,78,52,60,35,85,16,66,41,91,28,79,3
2452,a,2,1,52,77,26,39,89,64,14,20,54,13,64,39,89,26,76,1,51,45
2453,a,71,96,45,33,83,58,7,11,61,86,95,20,70,7,57,32,83,35,86,10
2454,a,36,48,99,74,23,17,67,93,42,30,61,23,73,48,98,4,54,29,80,42
2455,a,80,55,4,3,53,78,28,41,91,66,92,16,67,40,91,15,65,2,53,27
2456,a,15,22,72,97,47,34,85,59,9,6,78,21,72,46,97,34,84,9,59,12
2457,a,56,82,31,44,94,69,18,12,63,88,62,37,87,50,100,24,75,31,81,5
2458,a,37,25,75,50,0,0,50,75,25,37,56,18,69,43,94,13,63,38,89,26
2459,a,88,63,12,18,69,94,44,31,82,56,76,0,51,45,95,19,70,7,57,32
2460,a,6,9,59,85,34,47,97,72,22,15,82,35,86,10,60,22,73,48,98,4
2461,a,66,91,41,28,78,53,3,4,55,80,54,29,79,41,92,16,67,40,90,15
2462,a,30,42,93,67,17,23,74,99,48,36,65,2,52,27,78,21,71,46,97,33
2463,a,86,61,11,7,58,83,33,45,96,71,84,8,59,11,62,37,87,49,100,24
2464,a,20,14,64,89,39,26,77,52,1,2,75,30,81,5,56,18,68,43,93,26
2465,a,52,78,27,40,90,65,15,21,71,97,77,1,52,14,64,39,89,7,58,33
2466,a,46,33,84,59,8,11,62,87,37,49,83,45,96,20,71,23,74,48,99,36
2467,a,100,74,24,18,68,93,43,30,81,56,86,11,61,42,93,17,67,4,55,30
2468,a,5,3,54,79,29,41,92,67,16,22,80,0,50,25,75,37,88,12,63,31
2469,a,73,98,48,35,86,60,10,7,57,82,82,6,56,18,69,44,94,47,97,22
2470,a,32,44,95,70,19,13,63,89,38,26,72,9,60,34,85,15,66,41,91,28
2471,a,76,51,0,1,51,76,26,39,89,64,78,3,53,47,97,21,72,9,59,34
2472,a,13,20,70,95,45,32,83,58,7,10,84,15,65,40,91,28,78,2,53,5
2473,a,61,86,35,48,99,73,23,16,67,92,56,31,81,43,94,18,69,37,88,12
2474,a,42,29,80,54,4,5,56,81,31,43,62,24,75,50,100,20,70,45,95,32
2475,a,94,69,18,24,75,100,50,37,87,62,83,7,58,39,89,13,64,1,51,26
2476,a,12,9,59,84,34,46,97,72,21,15,76,29,80,4,54,17,67,42,92,10
2477,a,65,91,40,28,78,53,2,1,52,77,61,35,86,48,99,23,73,6,57,32
2478,a,27,39,90,65,14,20,71,96,46,33,82,44,95,19,69,25,76,0,50,13
2479,a,84,58,8,11,61,87,36,49,99,74,63,38,88,41,91,16,66,3,54,28
2480,a,24,17,68,93,43,30,80,55,5,3,79,22,73,47,98,35,85,9,60,33
2481,a,54,79,28,41,91,66,16,22,72,98,84,8,58,20,71,46,96,2,52,27
2482,a,47,35,85,60,9,6,57,82,31,44,77,39,90,14,65,17,68,43,93,30
2483,a,95,69,19,13,63,88,38,25,76,50,80,5,55,49,99,24,74,11,61,36
2484,a,0,0,51,76,25,38,88,63,13,19,87,36,87,11,62,24,74,49,100,5
2485,a,70,95,44,32,82,57,6,10,60,85,55,30,81,43,93,18,68,14,65,40
2486,a,35,47,98,73,22,16,66,92,41,29,90,27,77,2,52,46,96,21,71,8
2487,a,79,54,3,5,55,81,30,43,93,68,59,33,84,10,60,35,85,47,98,22
2488,a,17,24,74,100,49,36,87,62,11,8,73,29,79,3,54,16,66,41,92,38
2489,a,58,84,33,46,96,71,21,14,65,90,89,13,63,0,51,25,76,19,70,44
2490,a,40,27,77,52,2,2,53,78,28,40,95,32,82,6,57,23,74,48,99,36
2491,a,91,66,15,21,72,97,47,34,85,59,86,10,61,42,92,17,67,4,55,29
2492,a,9,12,62,88,37,50,100,75,25,18,80,26,77,1,51,14,64,39,89,7
2493,a,69,94,44,31,81,56,6,4,55,80,58,32,83,45,96,20,70,50,100,25
2494,a,29,42,92,67,17,23,73,99,48,36,75,12,62,37,88,18,69,44,94,31
2495,a,86,61,10,7,58,83,32,45,96,70,81,6,56,3,53,28,78,40,91,15
2496,a,20,14,64,89,39,26,77,51,1,1,66,34,85,9,59,21,72,47,97,3
2497,a,51,76,26,38,89,64,13,19,70,95,53,28,79,41,91,16,66,34,85,9
2498,a,45,32,83,57,7,10,60,86,35,48,60,22,72,47,98,44,94,19,69,6
2499,a,98,73,23,16,67,92,42,29,79,54,57,31,82,12,63,38,88,25,75,0
2500,a,4,5,56,81,30,43,94,68,18,24,50,30,80,4,55,17,68,42,93,11
2501,a,75,100,49,37,87,62,12,8,59,84,61,36,87,49,99,23,74,20,71,46
2502,a,34,46,97,72,21,15,65,90,40,27,96,33,83,8,58,39,90,14,64,1
2503,a,78,53,2,1,52,77,27,39,90,64,52,27,77,43,94,18,68,5,56,31
2504,a,14,20,71,96,45,33,83,58,8,11,81,24,75,49,100,37,87,12,62,8
2505,a,61,87,36,49,99,74,23,17,68,93,59,34,84,46,97,21,72,27,78,2
2506,a,42,30,80,55,4,3,53,79,28,41,53,15,65,40,90,16,67,42,92,29
2507,a,91,66,16,22,72,98,47,34,85,60,79,4,54,48,98,23,73,10,61,35
2508,a,9,6,57,82,31,44,94,69,19,12,86,32,83,7,57,19,70,45,95,1
2509,a,63,88,38,25,75,50,0,0,50,76,51,26,76,38,89,13,64,38,89,13
2510,a,25,38,88,63,12,19,69,94,44,31,64,0,51,26,76,19,70,45,95,32
2511,a,82,57,6,9,60,85,35,47,98,72,82,7,57,10,60,35,86,48,98,23
2512,a,22,16,66,91,41,28,79,53,3,5,73,29,79,4,54,16,67,41,92,15
2513,a,55,80,30,42,93,68,17,23,74,99,65,40,90,27,78,2,53,46,97,21
2514,a,49,36,87,61,11,8,58,83,33,46,71,8,59,34,84,37,87,11,62,24
2515,a,96,71,20,14,65,90,39,27,77,52,75,49,100,5,56,30,81,43,94,18
2516,a,1,2,53,78,27,40,91,65,15,21,68,1,52,26,77,39,90,14,64,33
2517,a,72,97,46,34,84,59,8,12,62,87,83,8,58,20,71,45,96,49,99,23
2518,a,37,50,100,75,24,18,68,94,43,31,74,11,61,36,86,17,68,42,93,30
2519,a,81,56,5,4,54,80,29,42,92,67,80,4,55,25,75,0,50,12,63,38
2520,a,16,23,73,98,48,35,86,61,10,7,88,6,56,31,82,44,94,19,69,22
2521,a,57,83,32,45,95,70,20,13,64,89,72,47,97,34,85,9,60,41,91,15
2522,a,38,26,76,51,1,1,51,77,26,39,66,3,53,28,79,21,72,47,97,34
2523,a,89,64,14,20,70,96,45,33,83,58,84,9,59,40,91,15,66,2,53,28
2524,a,7,10,61,86,36,48,99,74,23,17,78,31,81,6,56,18,69,43,94,12
2525,a,67,93,42,29,80,55,4,6,56,81,62,37,88,50,100,25,75,45,96,20
2526,a,31,44,94,69,18,25,75,100,50,37,70,7,58,32,83,13,64,39,89,26
2527,a,88,63,12,9,59,85,34,47,97,72,77,1,51,4,54,29,80,42,92,17
2528,a,22,15,66,91,40,28,78,53,3,2,67,36,86,10,61,23,73,48,99,32
2529,a,52,78,27,40,90,65,14,21,71,96,82,6,57,19,69,44,95,0,51,25
2530,a,46,33,84,59,8,11,62,87,37,49,76,38,88,13,63,16,66,41,92,28
2531,a,100,74,24,18,68,93,43,30,81,55,79,3,54,47,98,22,73,10,60,35
2532,a,5,3,54,79,29,41,92,66,16,22,85,8,58,33,84,46,96,21,71,27
2533,a,73,98,48,35,85,60,10,7,57,82,77,2,52,14,65,40,90,43,93,17
2534,a,32,44,95,70,19,13,63,89,38,25,68,5,55,30,81,24,74,49,99,36
2535,a,76,51,0,0,51,76,25,38,88,63,87,11,62,11,62,37,87,49,100,24
2536,a,13,19,69,95,44,32,82,57,6,9,74,30,81,5,55,18,68,43,93,40
2537,a,60,85,35,47,98,73,22,16,66,92,90,14,65,2,52,27,78,21,71,46
2538,a,41,28,79,54,3,5,55,80,30,43,96,33,84,8,59,35,85,10,60,22
2539,a,93,68,17,24,74,99,49,36,87,62,73,48,98,3,54,29,79,41,92,16
2540,a,11,8,58,84,33,46,96,71,21,14,67,13,63,38,89,25,76,0,51,44
2541,a,65,90,39,27,77,52,2,2,53,78,95,19,70,7,57,32,82,48,99,23
2542,a,28,40,91,65,15,21,72,97,47,34,74,11,61,36,86,17,67,42,93,29
2543,a,84,59,9,12,62,88,37,50,100,75,80,4,55,1,52,26,77,39,89,14
2544,a,24,18,69,94,43,31,81,56,6,4,64,33,83,7,58,20,70,45,96,25
2545,a,54,80,29,42,92,67,17,23,73,99,75,50,100,37,88,12,63,44,94,18
2546,a,48,36,86,61,10,7,58,83,32,45,69,6,56,31,82,28,78,3,53,15
2547,a,95,70,20,13,64,89,39,26,77,51,66,40,91,9,59,34,85,47,97,22
2548,a,1,0,51,76,26,38,89,64,13,19,72,28,79,3,54,16,66,41,91,9
2549,a,70,95,45,32,82,57,7,10,60,86,60,35,85,47,98,22,72,19,69,44
2550,a,35,48,98,73,23,16,67,92,41,29,95,31,82,6,57,38,88,12,63,0
2551,a,79,54,4,5,56,81,30,43,94,68,50,25,76,5,55,30,80,42,93,17
2552,a,18,24,75,100,49,37,87,62,11,8,68,36,87,11,61,24,74,49,99,46
2553,a,59,84,34,46,97,71,21,15,65,90,96,20,71,8,58,33,83,14,65,39
2554,a,40,27,78,52,2,1,52,77,26,39,90,27,77,1,52,18,68,43,94,31
2555,a,90,64,14,20,71,96,45,33,83,58,81,5,56,50,100,24,75,12,62,37
2556,a,8,11,61,86,36,49,99,74,23,17,87,34,84,9,59,21,72,46,97,2
2557,a,67,93,42,30,80,55,4,3,53,79,53,27,78,40,91,15,65,42,92,16
2558,a,28,41,91,66,15,22,72,97,47,34,67,4,54,29,80,23,73,48,98,35
2559,a,85,60,9,6,56,82,31,44,94,69,86,10,61,7,57,32,83,45,95,20
2560,a,19,12,63,88,37,25,75,50,0,0,70,26,76,1,51,13,64,39,89,26
2561,a,50,75,25,38,88,63,12,19,69,94,76,0,51,13,64,38,89,7,57,32
2562,a,44,31,82,56,6,9,60,85,34,47,82,45,95,19,70,22,73,48,98,35
2563,a,97,72,22,15,66,91,41,28,79,53,86,10,60,41,92,16,67,4,54,29
2564,a,3,4,55,80,30,42,93,68,17,23,79,2,52,27,78,40,90,15,65,34
2565,a,74,99,49,36,86,61,11,8,58,83,84,8,59,21,71,46,97,49,100,24
2566,a,33,45,96,71,20,14,64,90,39,26,75,11,62,37,87,18,68,43,93,30
2567,a,77,52,1,2,53,78,27,40,90,65,81,5,56,14,64,39,90,26,77,1
2568,a,15,21,71,97,46,34,84,59,8,12,52,45,96,20,71,8,58,33,83,36
2569,a,62,87,37,49,100,75,24,18,68,94,86,11,61,23,74,49,99,4,55,30
2570,a,43,30,81,56,5,4,54,79,29,41,80,42,93,17,67,37,88,12,63,0
2571,a,92,67,16,23,73,98,48,35,86,60,50,25,75,19,69,44,94,31,82,6
