id,sobol_block,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10
17500,d,7,10,60,86,35,48,98,73,23,16
17501,d,67,92,42,29,79,54,4,5,56,81
17502,d,30,43,94,68,18,24,75,100,49,37
17503,d,87,62,12,8,59,84,34,46,97,71
17504,d,21,15,65,90,40,27,78,53,2,1
17505,d,52,77,27,39,90,64,14,20,71,96
17506,d,45,33,83,58,8,11,61,86,36,49
17507,d,99,74,23,17,68,93,42,30,80,55
17508,d,4,3,53,79,28,41,91,66,15,22
17509,d,72,98,47,34,85,60,9,6,57,82
17510,d,31,44,94,69,19,12,63,88,38,25
17511,d,75,50,0,0,50,75,25,38,88,63
17512,d,12,19,69,94,44,31,82,56,6,9
17513,d,60,85,34,47,97,72,22,15,66,91
17514,d,41,28,79,53,3,4,55,80,30,42
17515,d,93,68,17,23,74,99,49,36,86,61
17516,d,11,8,58,83,33,45,96,71,20,14
17517,d,64,90,39,26,77,52,1,2,53,78
17518,d,27,40,90,65,15,21,71,97,46,34
17519,d,84,59,8,11,62,87,37,49,100,75
17520,d,24,18,68,94,43,30,81,56,5,4
17521,d,54,79,29,41,92,67,16,23,73,98
17522,d,48,35,86,60,10,7,57,82,32,45
17523,d,95,70,19,13,64,89,38,26,76,51
17524,d,0,1,51,77,26,39,89,64,13,20
17525,d,70,96,45,32,83,58,7,10,61,86
17526,d,36,48,99,73,23,17,67,92,42,29
17527,d,80,54,4,6,56,81,31,43,94,69
17528,d,18,25,75,100,50,37,88,62,12,9
17529,d,59,84,34,47,97,72,21,15,66,91
17530,d,40,28,78,53,2,2,52,77,27,39
17531,d,90,65,14,21,71,96,46,33,84,58
17532,d,8,11,62,87,36,49,99,74,24,17
17533,d,68,93,43,30,81,55,5,3,54,79
17534,d,28,41,92,66,16,22,73,98,47,35
17535,d,85,60,10,6,57,82,32,44,95,69
17536,d,19,13,63,88,38,25,76,51,0,0
17537,d,51,76,25,38,89,63,13,19,70,95
17538,d,44,32,82,57,7,10,60,85,35,48
17539,d,98,73,22,16,67,92,41,29,79,54
17540,d,3,5,55,81,30,43,93,68,18,24
17541,d,74,100,49,37,87,62,11,8,59,84
17542,d,33,46,96,71,21,14,65,90,40,27
17543,d,78,52,2,3,53,78,28,40,91,66
17544,d,15,22,72,97,47,34,85,59,9,12
17545,d,63,88,37,50,100,75,25,18,69,94
17546,d,44,31,82,56,6,4,55,80,29,42
17547,d,93,67,17,23,74,99,48,36,86,61
17548,d,11,7,58,83,33,45,96,70,20,14
17549,d,64,89,39,26,77,52,1,1,51,76
17550,d,26,39,89,64,13,20,70,95,45,32
17551,d,83,57,7,10,61,86,35,48,98,73
17552,d,23,16,67,92,42,29,80,54,4,5
17553,d,56,81,31,43,94,68,18,24,75,100
17554,d,50,37,87,62,12,9,59,84,34,46
17555,d,97,72,21,15,65,91,40,27,78,53
17556,d,2,1,52,77,27,39,90,65,14,20
17557,d,71,96,46,33,83,58,8,11,61,87
17558,d,36,49,99,74,24,17,68,93,42,30
17559,d,80,55,5,3,54,79,28,41,91,66
17560,d,16,22,72,98,47,35,85,60,9,6
17561,d,57,82,31,44,95,69,19,12,63,88
17562,d,38,25,76,50,0,0,50,75,25,38
17563,d,88,63,12,19,69,94,44,31,82,57
17564,d,6,9,60,85,34,47,98,72,22,16
17565,d,66,91,41,28,79,53,3,4,55,80
17566,d,30,42,93,68,17,23,74,99,49,36
17567,d,87,61,11,8,58,83,33,46,96,71
17568,d,20,14,64,90,39,27,77,52,1,2
17569,d,53,78,27,40,90,65,15,21,72,97
17570,d,46,34,84,59,8,12,62,87,37,49
17571,d,100,75,24,18,68,94,43,31,81,56
17572,d,5,4,54,79,29,42,92,67,16,23
17573,d,73,98,48,35,86,61,10,7,57,83
17574,d,32,45,95,70,19,13,64,89,38,26
17575,d,76,51,1,1,51,77,26,39,89,64
17576,d,14,20,70,96,45,32,83,58,7,10
17577,d,61,86,36,48,99,74,23,17,67,92
17578,d,42,29,80,55,4,6,56,81,31,44
17579,d,94,69,18,25,75,100,50,37,88,62
17580,d,12,9,59,85,34,47,97,72,21,15
17581,d,66,91,40,28,78,53,3,2,52,77
17582,d,27,40,90,65,14,21,71,96,46,33
17583,d,84,59,8,11,62,87,36,49,100,74
17584,d,24,18,68,93,43,30,81,55,5,3
17585,d,54,79,29,41,92,66,16,22,73,98
17586,d,47,35,85,60,10,6,57,82,32,44
17587,d,95,70,19,13,63,89,38,25,76,51
17588,d,0,0,50,76,25,38,88,63,13,19
17589,d,69,95,44,32,82,57,6,9,60,85
17590,d,35,47,98,73,22,16,66,91,41,28
17591,d,79,54,3,5,55,80,30,43,93,68
17592,d,17,24,74,99,49,36,87,61,11,8
17593,d,58,84,33,46,96,71,20,14,65,90
17594,d,39,27,77,52,2,2,53,78,28,40
17595,d,91,65,15,21,72,97,46,34,84,59
17596,d,9,12,62,88,37,50,100,75,24,18
17597,d,69,94,43,31,81,56,5,4,54,80
17598,d,29,42,92,67,17,23,73,99,48,35
17599,d,86,61,10,7,58,83,32,45,95,70
17600,d,20,13,64,89,39,26,76,51,1,0
17601,d,51,76,26,38,89,63,13,19,70,95
17602,d,45,32,82,57,7,10,60,86,35,48
17603,d,98,73,22,16,67,92,41,29,79,54
17604,d,4,5,56,81,30,43,93,68,18,24
17605,d,75,100,49,37,87,62,11,8,59,84
17606,d,33,46,97,71,21,15,65,90,40,27
17607,d,78,52,2,1,52,77,26,39,89,64
17608,d,14,20,71,96,45,33,83,58,7,11
17609,d,61,86,36,48,99,74,23,17,67,93
17610,d,42,30,80,55,4,3,53,78,28,41
17611,d,91,66,15,22,72,97,47,34,85,60
17612,d,9,6,56,82,31,44,94,69,18,12
17613,d,63,88,37,25,75,50,0,0,50,75
17614,d,25,37,88,63,12,18,69,94,44,31
17615,d,82,56,6,9,60,85,34,47,97,72
17616,d,22,15,66,91,41,28,78,53,3,4
17617,d,55,80,30,42,93,67,17,23,74,99
17618,d,48,36,86,61,11,7,58,83,33,45
17619,d,96,71,20,14,64,89,39,26,77,52
17620,d,1,2,52,78,27,40,90,65,15,21
17621,d,71,97,46,33,84,59,8,11,62,87
17622,d,37,49,100,74,24,18,68,93,43,30
17623,d,81,56,5,3,54,79,29,41,92,67
17624,d,16,22,73,98,48,35,86,60,10,7
17625,d,57,82,32,45,95,70,19,13,63,89
17626,d,38,26,76,51,0,1,51,76,26,39
17627,d,89,64,13,20,70,95,45,32,83,58
17628,d,7,10,61,86,35,48,99,73,23,17
17629,d,67,92,42,29,80,54,4,5,56,81
17630,d,31,43,94,69,18,24,75,100,50,37
17631,d,88,62,12,9,59,84,34,46,97,72
17632,d,21,15,65,91,40,28,78,53,2,2
17633,d,52,77,27,39,90,65,14,20,71,96
17634,d,46,33,84,58,8,11,61,87,36,49
17635,d,99,74,24,17,68,93,43,30,80,55
17636,d,5,3,54,79,28,41,91,66,16,22
17637,d,73,98,47,35,85,60,9,6,57,82
17638,d,31,44,95,69,19,13,63,88,38,25
17639,d,76,50,0,0,51,76,25,38,88,63
17640,d,13,19,70,95,44,32,82,57,6,10
17641,d,60,85,35,47,98,73,22,16,66,92
17642,d,41,29,79,54,3,5,55,81,30,43
17643,d,93,68,17,24,74,100,49,36,87,62
17644,d,11,8,59,84,33,46,96,71,21,14
17645,d,65,90,40,27,77,52,2,3,53,78
17646,d,28,40,91,66,15,21,72,97,47,34
17647,d,85,59,9,12,62,88,37,50,100,75
17648,d,25,18,69,94,44,31,81,56,6,4
17649,d,55,80,29,42,92,67,17,23,74,99
17650,d,48,36,86,61,10,7,58,83,32,45
17651,d,96,70,20,14,64,89,39,26,77,51
17652,d,1,1,51,76,26,38,89,64,13,19
17653,d,70,95,45,32,83,57,7,10,60,86
17654,d,35,48,98,73,23,16,67,92,42,29
17655,d,79,54,4,5,56,81,31,43,94,68
17656,d,18,24,75,100,49,37,87,62,12,8
17657,d,59,84,34,46,97,72,21,15,65,90
17658,d,40,27,78,53,2,1,52,77,27,39
17659,d,90,64,14,20,71,96,46,33,83,58
17660,d,8,11,61,87,36,49,99,74,23,17
17661,d,68,93,42,30,80,55,4,3,53,79
17662,d,28,41,91,66,16,22,72,98,47,34
17663,d,85,60,9,6,57,82,31,44,94,69
17664,d,19,12,63,88,38,25,75,50,0,0
17665,d,50,76,25,38,88,63,12,19,69,95
17666,d,44,31,82,57,6,9,60,85,35,47
17667,d,98,72,22,16,66,91,41,28,79,53
17668,d,3,5,55,80,30,42,93,68,17,24
17669,d,74,99,49,36,87,61,11,8,58,83
17670,d,33,46,96,71,20,14,65,90,39,27
17671,d,77,52,1,2,53,78,27,40,91,65
17672,d,15,21,72,97,46,34,84,59,9,12
17673,d,62,87,37,50,100,75,24,18,68,94
17674,d,43,31,81,56,5,4,54,80,29,42
17675,d,92,67,16,23,73,98,48,35,86,61
17676,d,10,7,57,83,32,45,95,70,20,13
17677,d,64,89,38,26,76,51,1,1,52,77
17678,d,26,39,89,64,14,20,70,96,45,33
17679,d,83,58,7,10,61,86,36,48,99,74
17680,d,23,17,67,93,42,29,80,55,4,6
17681,d,56,81,31,44,94,69,18,25,75,100
17682,d,50,37,88,63,12,9,59,85,34,47
17683,d,97,72,22,15,66,91,40,28,78,53
17684,d,3,2,52,78,27,40,90,65,14,21
17685,d,71,96,46,33,84,59,8,11,62,87
17686,d,37,49,100,74,24,18,68,93,43,30
17687,d,81,55,5,3,54,79,29,41,92,67
17688,d,16,22,73,98,48,35,85,60,10,7
17689,d,57,82,32,44,95,70,19,13,63,89
17690,d,38,25,76,51,0,0,51,76,25,38
17691,d,88,63,13,19,69,95,44,32,82,57
17692,d,6,10,60,85,35,47,98,73,22,16
17693,d,66,92,41,28,79,54,3,5,55,81
17694,d,30,43,93,68,17,24,74,99,49,36
17695,d,87,62,11,8,58,84,33,46,96,71
17696,d,21,14,65,90,39,27,77,52,2,2
17697,d,53,78,28,40,91,66,15,21,72,97
17698,d,47,34,84,59,9,12,62,88,37,50
17699,d,100,75,24,18,69,94,43,31,81,56
17700,d,6,4,54,80,29,42,92,67,17,23
17701,d,73,99,48,36,86,61,10,7,58,83
17702,d,32,45,95,70,20,13,64,89,39,26
17703,d,77,51,1,0,51,76,26,38,89,64
17704,d,13,19,70,95,45,32,82,57,7,10
17705,d,60,86,35,48,98,73,23,16,67,92
17706,d,41,29,79,54,4,5,56,81,30,43
17707,d,94,68,18,24,75,100,49,37,87,62
17708,d,11,8,59,84,34,46,97,71,21,15
17709,d,65,90,40,27,78,53,2,1,52,77
17710,d,26,39,90,64,14,20,71,96,45,33
17711,d,83,58,8,11,61,86,36,49,99,74
17712,d,23,17,67,93,42,30,80,55,4,3
17713,d,53,79,28,41,91,66,15,22,72,97
17714,d,47,34,85,60,9,6,56,82,31,44
17715,d,94,69,19,12,63,88,38,25,75,50
17716,d,0,0,50,75,25,38,88,63,12,19
17717,d,69,94,44,31,82,56,6,9,60,85
17718,d,34,47,98,72,22,15,66,91,41,28
17719,d,79,53,3,4,55,80,30,42,93,68
17720,d,17,23,74,99,49,36,86,61,11,8
17721,d,58,83,33,45,96,71,20,14,64,90
17722,d,39,27,77,52,1,2,53,78,27,40
17723,d,90,65,15,21,71,97,46,34,84,59
17724,d,8,12,62,87,37,49,100,75,24,18
17725,d,68,94,43,30,81,56,5,4,54,79
17726,d,29,42,92,67,16,23,73,98,48,35
17727,d,86,60,10,7,57,83,32,45,95,70
17728,d,19,13,64,89,38,26,76,51,0,1
17729,d,51,77,26,39,89,64,14,20,70,96
17730,d,45,32,83,58,7,10,61,86,36,48
17731,d,99,73,23,17,67,92,42,29,80,55
17732,d,4,6,56,81,31,43,94,69,18,25
17733,d,75,100,50,37,88,62,12,9,59,85
17734,d,34,47,97,72,21,15,66,91,40,28
17735,d,78,53,2,2,52,77,27,40,90,65
17736,d,14,21,71,96,46,33,84,58,8,11
17737,d,62,87,36,49,99,74,24,17,68,93
17738,d,43,30,81,55,5,3,54,79,28,41
17739,d,92,66,16,22,73,98,47,35,85,60
17740,d,10,6,57,82,32,44,95,70,19,13
17741,d,63,88,38,25,76,51,0,0,51,76
17742,d,26,38,89,63,13,19,70,95,44,32
17743,d,82,57,7,10,60,85,35,48,98,73
17744,d,22,16,67,92,41,29,79,54,3,5
17745,d,56,81,30,43,93,68,18,24,74,100
17746,d,49,37,87,62,11,8,59,84,33,46
17747,d,97,71,21,14,65,90,40,27,78,52
17748,d,2,3,53,78,28,41,91,66,15,22
17749,d,72,97,47,34,85,59,9,12,63,88
17750,d,37,50,100,75,25,18,69,94,44,31
17751,d,82,56,6,4,55,80,29,42,93,67
17752,d,17,23,74,99,48,36,86,61,11,7
17753,d,58,83,33,45,96,70,20,14,64,89
17754,d,39,26,77,52,1,1,51,76,26,39
17755,d,89,64,13,20,70,95,45,32,83,57
17756,d,7,10,61,86,35,48,99,73,23,16
17757,d,67,92,42,29,80,54,4,5,56,81
17758,d,31,43,94,69,18,24,75,100,50,37
17759,d,87,62,12,9,59,84,34,46,97,72
17760,d,21,15,65,91,40,28,78,53,2,1
17761,d,52,77,27,39,90,65,14,20,71,96
17762,d,46,33,84,58,8,11,61,87,36,49
17763,d,99,74,24,17,68,93,42,30,80,55
17764,d,5,3,54,79,28,41,91,66,16,22
17765,d,72,98,47,35,85,60,9,6,57,82
17766,d,31,44,95,69,19,13,63,88,38,25
17767,d,76,50,0,0,50,76,25,38,88,63
17768,d,12,19,69,94,44,31,82,57,6,9
17769,d,60,85,35,47,98,72,22,16,66,91
17770,d,41,28,79,53,3,5,55,80,30,42
17771,d,93,68,17,23,74,99,49,36,87,61
17772,d,11,8,58,83,33,46,96,71,20,14
17773,d,64,90,39,27,77,52,1,2,53,78
17774,d,27,40,91,65,15,21,72,97,46,34
17775,d,84,59,8,12,62,87,37,49,100,75
17776,d,24,18,68,94,43,31,81,56,5,4
17777,d,54,79,29,42,92,67,16,23,73,98
17778,d,48,35,86,61,10,7,57,83,32,45
17779,d,95,70,20,13,64,89,38,26,76,51
17780,d,1,1,51,77,26,39,89,64,14,20
17781,d,70,96,45,33,83,58,7,10,61,86
17782,d,36,48,99,74,23,17,67,92,42,29
17783,d,80,55,4,6,56,81,31,44,94,69
17784,d,18,25,75,100,50,37,88,63,12,9
17785,d,59,85,34,47,97,72,21,15,66,91
17786,d,40,28,78,53,3,2,52,78,27,40
17787,d,90,65,14,21,71,96,46,33,84,59
17788,d,8,11,62,87,36,49,100,74,24,18
17789,d,68,93,43,30,81,55,5,3,54,79
17790,d,29,41,92,66,16,22,73,98,48,35
17791,d,85,60,10,6,57,82,32,44,95,70
17792,d,19,13,63,89,38,25,76,51,0,0
17793,d,50,76,25,38,88,63,13,19,69,95
17794,d,44,32,82,57,6,9,60,85,35,47
17795,d,98,73,22,16,66,92,41,28,79,54
17796,d,3,5,55,80,30,43,93,68,17,24
17797,d,74,99,49,36,87,62,11,8,58,84
17798,d,33,46,96,71,21,14,65,90,39,27
17799,d,77,52,2,2,53,78,28,40,91,65
17800,d,15,21,72,97,47,34,84,59,9,12
17801,d,62,88,37,50,100,75,24,18,69,94
17802,d,43,31,81,56,6,4,54,80,29,42
17803,d,92,67,17,23,73,99,48,35,86,61
17804,d,10,7,58,83,32,45,95,70,20,13
17805,d,64,89,39,26,77,51,1,0,51,76
17806,d,26,38,89,63,13,19,70,95,45,32
17807,d,82,57,7,10,60,86,35,48,98,73
17808,d,22,16,67,92,41,29,79,54,4,5
17809,d,56,81,30,43,93,68,18,24,75,100
17810,d,49,37,87,62,11,8,59,84,34,46
17811,d,97,71,21,15,65,90,40,27,78,52
17812,d,2,1,52,77,26,39,90,64,14,20
17813,d,71,96,45,33,83,58,7,11,61,86
17814,d,36,49,99,74,23,17,67,93,42,30
17815,d,80,55,4,3,53,78,28,41,91,66
17816,d,15,22,72,97,47,34,85,60,9,6
17817,d,56,82,31,44,94,69,19,12,63,88
17818,d,37,25,75,50,0,0,50,75,25,37
17819,d,88,63,12,19,69,94,44,31,82,56
17820,d,6,9,60,85,34,47,97,72,22,15
17821,d,66,91,41,28,78,53,3,4,55,80
17822,d,30,42,93,67,17,23,74,99,48,36
17823,d,86,61,11,7,58,83,33,45,96,71
17824,d,20,14,64,90,39,26,77,52,1,2
17825,d,52,78,27,40,90,65,15,21,71,97
17826,d,46,33,84,59,8,11,62,87,37,49
17827,d,100,75,24,18,68,93,43,30,81,56
17828,d,5,4,54,79,29,41,92,67,16,22
17829,d,73,98,48,35,86,60,10,7,57,82
17830,d,32,45,95,70,19,13,63,89,38,26
17831,d,76,51,0,1,51,76,26,39,89,64
17832,d,13,20,70,95,45,32,83,58,7,10
17833,d,61,86,35,48,99,73,23,17,67,92
17834,d,42,29,80,54,4,5,56,81,31,43
17835,d,94,69,18,24,75,100,50,37,88,62
17836,d,12,9,59,84,34,47,97,72,21,15
17837,d,65,91,40,28,78,53,2,2,52,77
17838,d,27,39,90,65,14,20,71,96,46,33
17839,d,84,58,8,11,62,87,36,49,99,74
17840,d,24,17,68,93,43,30,80,55,5,3
17841,d,54,79,28,41,91,66,16,22,73,98
17842,d,47,35,85,60,9,6,57,82,32,44
17843,d,95,69,19,13,63,88,38,25,76,50
17844,d,0,0,51,76,25,38,89,63,13,19
17845,d,70,95,44,32,82,57,6,10,60,85
17846,d,35,47,98,73,22,16,66,92,41,29
17847,d,79,54,3,5,55,81,30,43,93,68
17848,d,18,24,74,100,49,36,87,62,11,8
17849,d,59,84,33,46,96,71,21,14,65,90
17850,d,40,27,77,52,2,3,53,78,28,40
17851,d,91,66,15,21,72,97,47,34,85,59
17852,d,9,12,62,88,37,50,100,75,25,18
17853,d,69,94,44,31,81,56,6,4,55,80
17854,d,29,42,92,67,17,23,74,99,48,36
17855,d,86,61,10,7,58,83,33,45,96,70
17856,d,20,14,64,89,39,26,77,51,1,1
17857,d,51,76,26,38,89,64,13,19,70,95
17858,d,45,32,83,57,7,10,61,86,35,48
17859,d,98,73,23,16,67,92,42,29,79,54
17860,d,4,5,56,81,31,43,94,68,18,24
17861,d,75,100,49,37,87,62,12,8,59,84
17862,d,34,46,97,72,21,15,65,90,40,27
17863,d,78,53,2,1,52,77,27,39,90,64
17864,d,14,20,71,96,46,33,83,58,8,11
17865,d,61,87,36,49,99,74,23,17,68,93
17866,d,42,30,80,55,5,3,53,79,28,41
17867,d,91,66,16,22,72,98,47,34,85,60
17868,d,9,6,57,82,31,44,94,69,19,12
17869,d,63,88,38,25,76,50,0,0,50,76
17870,d,25,38,88,63,12,19,69,95,44,31
17871,d,82,57,6,9,60,85,35,47,98,72
17872,d,22,16,66,91,41,28,79,54,3,5
17873,d,55,80,30,42,93,68,17,24,74,99
17874,d,49,36,87,61,11,8,58,83,33,46
17875,d,96,71,20,14,65,90,39,27,77,52
17876,d,1,2,53,78,27,40,91,65,15,21
17877,d,72,97,46,34,84,59,9,12,62,87
17878,d,37,50,100,75,24,18,69,94,43,31
17879,d,81,56,5,4,54,80,29,42,92,67
17880,d,16,23,73,98,48,35,86,61,10,7
17881,d,57,83,32,45,95,70,20,13,64,89
17882,d,39,26,76,51,1,1,52,77,26,39
17883,d,89,64,14,20,70,96,45,33,83,58
17884,d,7,11,61,86,36,48,99,74,23,17
17885,d,67,93,42,29,80,55,4,6,56,82
17886,d,31,44,94,69,18,25,75,100,50,37
17887,d,88,63,12,9,59,85,34,47,97,72
17888,d,22,15,66,91,40,28,78,53,3,2
17889,d,52,78,27,40,90,65,14,21,71,97
17890,d,46,33,84,59,8,11,62,87,37,49
17891,d,100,74,24,18,68,93,43,30,81,55
17892,d,5,3,54,79,29,41,92,67,16,22
17893,d,73,98,48,35,85,60,10,7,57,82
17894,d,32,44,95,70,19,13,63,89,38,26
17895,d,76,51,0,0,51,76,25,38,88,63
17896,d,13,19,69,95,44,32,82,57,6,10
17897,d,60,85,35,47,98,73,22,16,66,92
17898,d,41,28,79,54,3,5,55,81,30,43
17899,d,93,68,17,24,74,99,49,36,87,62
17900,d,11,8,58,84,33,46,96,71,21,14
17901,d,65,90,40,27,77,52,2,2,53,78
17902,d,28,40,91,66,15,21,72,97,47,34
17903,d,84,59,9,12,62,88,37,50,100,75
17904,d,25,18,69,94,43,31,81,56,6,4
17905,d,54,80,29,42,92,67,17,23,73,99
17906,d,48,36,86,61,10,7,58,83,32,45
17907,d,96,70,20,13,64,89,39,26,77,51
17908,d,1,0,51,76,26,38,89,64,13,19
17909,d,70,95,45,32,83,57,7,10,60,86
17910,d,35,48,98,73,23,16,67,92,41,29
17911,d,79,54,4,5,56,81,30,43,94,68
17912,d,18,24,75,100,49,37,87,62,12,8
17913,d,59,84,34,46,97,71,21,15,65,90
17914,d,40,27,78,53,2,1,52,77,26,39
17915,d,90,64,14,20,71,96,45,33,83,58
17916,d,8,11,61,86,36,49,99,74,23,17
17917,d,68,93,42,30,80,55,4,3,53,79
17918,d,28,41,91,66,15,22,72,97,47,34
17919,d,85,60,9,6,56,82,31,44,94,69
17920,d,19,12,63,88,38,25,75,50,0,0
17921,d,50,75,25,37,88,63,12,19,69,94
17922,d,44,31,82,56,6,9,60,85,34,47
17923,d,97,72,22,15,66,91,41,28,79,53
17924,d,3,4,55,80,30,42,93,67,17,23
17925,d,74,99,49,36,86,61,11,8,58,83
17926,d,33,45,96,71,20,14,64,90,39,26
17927,d,77,52,1,2,52,78,27,40,90,65
17928,d,15,21,71,97,46,34,84,59,8,11
17929,d,62,87,37,49,100,75,24,18,68,94
17930,d,43,30,81,56,5,4,54,79,29,41
17931,d,92,67,16,22,73,98,48,35,86,60
17932,d,10,7,57,82,32,45,95,70,19,13
17933,d,64,89,38,26,76,51,0,1,51,77
17934,d,26,39,89,64,13,20,70,95,45,32
17935,d,83,58,7,10,61,86,36,48,99,73
17936,d,23,17,67,92,42,29,80,54,4,6
17937,d,56,81,31,43,94,69,18,24,75,100
17938,d,50,37,88,62,12,9,59,84,34,47
17939,d,97,72,21,15,65,91,40,28,78,53
17940,d,2,2,52,77,27,39,90,65,14,21
17941,d,71,96,46,33,84,58,8,11,62,87
17942,d,36,49,99,74,24,17,68,93,43,30
17943,d,80,55,5,3,54,79,28,41,92,66
17944,d,16,22,73,98,47,35,85,60,9,6
17945,d,57,82,32,44,95,69,19,13,63,88
17946,d,38,25,76,51,0,0,51,76,25,38
17947,d,89,63,13,19,70,95,44,32,82,57
17948,d,7,10,60,85,35,48,98,73,22,16
17949,d,66,92,41,29,79,54,3,5,55,81
17950,d,30,43,93,68,18,24,74,100,49,37
17951,d,87,62,11,8,59,84,33,46,96,71
17952,d,21,14,65,90,40,27,78,52,2,3
17953,d,53,78,28,40,91,66,15,22,72,97
17954,d,47,34,85,59,9,12,63,88,37,50
17955,d,100,75,25,18,69,94,44,31,81,56
17956,d,6,4,55,80,29,42,93,67,17,23
17957,d,74,99,48,36,86,61,10,7,58,83
17958,d,33,45,96,70,20,14,64,89,39,26
17959,d,77,51,1,1,51,76,26,38,89,64
17960,d,13,20,70,95,45,32,83,57,7,10
17961,d,61,86,35,48,98,73,23,16,67,92
17962,d,42,29,79,54,4,5,56,81,31,43
17963,d,94,68,18,24,75,100,50,37,87,62
17964,d,12,8,59,84,34,46,97,72,21,15
17965,d,65,91,40,27,78,53,2,1,52,77
17966,d,27,39,90,65,14,20,71,96,46,33
17967,d,83,58,8,11,61,87,36,49,99,74
17968,d,23,17,68,93,42,30,80,55,5,3
17969,d,53,79,28,41,91,66,16,22,72,98
17970,d,47,35,85,60,9,6,57,82,31,44
17971,d,94,69,19,12,63,88,38,25,76,50
17972,d,0,0,50,75,25,38,88,63,12,19
17973,d,69,94,44,31,82,57,6,9,60,85
17974,d,34,47,98,72,22,15,66,91,41,28
17975,d,79,53,3,4,55,80,30,42,93,68
17976,d,17,23,74,99,49,36,86,61,11,8
17977,d,58,83,33,45,96,71,20,14,64,90
17978,d,39,27,77,52,1,2,53,78,27,40
17979,d,90,65,15,21,72,97,46,34,84,59
17980,d,8,12,62,87,37,49,100,75,24,18
17981,d,68,94,43,30,81,56,5,4,54,79
17982,d,29,42,92,67,16,23,73,98,48,35
17983,d,86,60,10,7,57,83,32,45,95,70
17984,d,19,13,64,89,38,26,76,51,1,1
17985,d,51,77,26,39,89,64,14,20,70,96
17986,d,45,32,83,58,7,10,61,86,36,48
17987,d,99,73,23,17,67,92,42,29,80,55
17988,d,4,6,56,81,31,44,94,69,18,25
17989,d,75,100,50,37,88,62,12,9,59,85
17990,d,34,47,97,72,21,15,66,91,40,28
17991,d,78,53,2,2,52,77,27,40,90,65
17992,d,14,21,71,96,46,33,84,58,8,11
17993,d,62,87,36,49,100,74,24,17,68,93
17994,d,43,30,81,55,5,3,54,79,29,41
17995,d,92,66,16,22,73,98,47,35,85,60
17996,d,10,6,57,82,32,44,95,70,19,13
17997,d,63,88,38,25,76,51,0,0,50,76
17998,d,25,38,88,63,13,19,69,95,44,31
17999,d,82,57,6,9,60,85,35,47,98,72
18000,d,22,16,66,91,41,28,79,54,3,5
18001,d,55,80,30,43,93,68,17,24,74,99
18002,d,49,36,87,61,11,8,58,84,33,46
18003,d,96,71,20,14,65,90,39,27,77,52
18004,d,1,2,53,78,28,40,91,65,15,21
18005,d,72,97,46,34,84,59,9,12,62,87
18006,d,37,50,100,75,24,18,69,94,43,31
18007,d,81,56,5,4,54,80,29,42,92,67
18008,d,16,23,73,99,48,35,86,61,10,7
18009,d,58,83,32,45,95,70,20,13,64,89
18010,d,39,26,76,51,1,0,51,76,26,38
18011,d,89,63,13,19,70,95,44,32,82,57
18012,d,7,10,60,86,35,48,98,73,22,16
18013,d,67,92,41,29,79,54,3,5,56,81
18014,d,30,43,93,68,18,24,74,100,49,37
18015,d,87,62,11,8,59,84,33,46,97,71
18016,d,21,15,65,90,40,27,78,52,2,1
18017,d,52,77,26,39,89,64,14,20,71,96
18018,d,45,33,83,58,7,11,61,86,36,48
18019,d,99,74,23,17,67,93,42,30,80,55
18020,d,4,3,53,78,28,41,91,66,15,22
18021,d,72,97,47,34,85,59,9,6,56,82
18022,d,31,44,94,69,18,12,63,88,37,25
18023,d,75,50,0,0,50,75,25,37,88,63
18024,d,12,18,69,94,44,31,82,56,6,9
18025,d,59,85,34,47,97,72,22,15,66,91
18026,d,41,28,78,53,3,4,55,80,29,42
18027,d,93,67,17,23,74,99,48,36,86,61
18028,d,11,7,58,83,33,45,96,71,20,14
18029,d,64,89,39,26,77,52,1,2,52,78
18030,d,27,40,90,65,15,21,71,97,46,33
18031,d,84,59,8,11,62,87,37,49,100,74
18032,d,24,18,68,93,43,30,81,56,5,3
18033,d,54,79,29,41,92,67,16,22,73,98
18034,d,48,35,86,60,10,7,57,82,32,44
18035,d,95,70,19,13,63,89,38,26,76,51
18036,d,0,1,51,76,26,39,89,64,13,20
18037,d,70,95,45,32,83,58,7,10,61,86
18038,d,35,48,99,73,23,16,67,92,42,29
18039,d,80,54,4,5,56,81,31,43,94,69
18040,d,18,24,75,100,50,37,87,62,12,9
18041,d,59,84,34,46,97,72,21,15,65,91
18042,d,40,28,78,53,2,1,52,77,27,39
18043,d,90,65,14,20,71,96,46,33,84,58
18044,d,8,11,61,87,36,49,99,74,24,17
18045,d,68,93,43,30,80,55,5,3,54,79
18046,d,28,41,91,66,16,22,72,98,47,35
18047,d,85,60,9,6,57,82,31,44,95,69
18048,d,19,13,63,88,38,25,76,50,0,0
18049,d,51,76,25,38,88,63,13,19,70,95
18050,d,44,32,82,57,6,10,60,85,35,47
18051,d,98,73,22,16,66,92,41,29,79,54
18052,d,3,5,55,81,30,43,93,68,17,24
18053,d,74,100,49,36,87,62,11,8,58,84
18054,d,33,46,96,71,21,14,65,90,40,27
18055,d,77,52,2,2,53,78,28,40,91,66
18056,d,15,21,72,97,47,34,85,59,9,12
18057,d,62,88,37,50,100,75,25,18,69,94
