id,sobol_block,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10
7796,b,0,1,51,76,26,39,89,64,13,20,92,8,59,34,84,46,97,21,72,27
7797,b,70,95,45,32,83,58,7,10,61,86,78,2,53,15,65,40,91,43,94,18
7798,b,35,48,99,73,23,17,67,92,42,29,68,5,56,31,81,24,75,50,100,37
7799,b,80,54,4,5,56,81,31,43,94,69,87,12,62,32,83,7,57,20,70,45
7800,b,18,24,75,100,50,37,88,62,12,9,95,1,51,26,76,38,89,13,64,16
7801,b,59,84,34,46,97,72,21,15,65,91,67,42,92,29,79,4,54,48,98,23
7802,b,40,28,78,53,2,2,52,77,27,39,73,10,61,35,86,44,94,19,69,6
7803,b,90,65,14,20,71,96,46,33,84,58,57,31,82,12,63,38,88,25,76,0
7804,b,8,11,61,87,36,49,99,74,24,17,50,3,53,28,79,41,91,16,66,35
7805,b,68,93,43,30,80,55,5,3,54,79,85,9,60,22,72,47,98,20,71,46
7806,b,28,41,91,66,16,22,73,98,47,35,96,33,83,8,58,39,90,14,65,1
7807,b,85,60,9,6,57,82,31,44,95,69,52,27,77,30,80,5,55,17,68,42
7808,b,19,13,63,88,38,25,76,50,0,0,93,11,61,36,87,49,99,23,74,23
7809,b,51,76,25,38,88,63,13,19,70,95,74,49,99,36,86,11,61,42,93,17
7810,b,44,32,82,57,6,10,60,85,35,47,67,4,55,30,80,26,77,1,52,14
7811,b,98,73,22,16,66,92,41,29,79,54,64,39,90,8,58,33,83,45,96,20
7812,b,3,5,55,81,30,43,93,68,17,24,71,47,97,22,72,9,60,34,85,15
7813,b,74,100,49,36,87,62,11,8,59,84,66,41,91,28,79,3,53,0,50,25
7814,b,33,46,96,71,21,14,65,90,40,27,75,37,88,12,63,31,82,6,56,19
7815,b,77,52,2,3,53,78,28,40,91,66,69,44,94,35,86,10,60,22,73,48
7816,b,15,21,72,97,47,34,85,59,9,12,98,4,54,29,79,41,92,16,67,13
7817,b,62,88,37,50,100,75,25,18,69,94,64,38,89,26,76,0,51,45,95,19
7818,b,44,31,81,56,6,4,55,80,29,42,70,7,57,32,82,11,62,37,87,49
7819,b,92,67,17,23,74,99,48,36,86,61,100,24,75,30,81,5,56,18,68,43
7820,b,10,7,58,83,32,45,96,70,20,14,93,40,90,15,65,2,52,27,78,21
7821,b,64,89,39,26,77,51,1,1,51,76,71,46,97,34,84,8,59,41,92,16
7822,b,26,38,89,64,13,19,70,95,45,32,66,3,54,28,79,22,73,47,98,35
7823,b,83,57,7,10,60,86,35,48,98,73,85,9,60,6,57,32,82,44,95,19
7824,b,23,16,67,92,42,29,79,54,4,5,69,25,76,0,50,13,63,38,88,17
7825,b,56,81,31,43,94,68,18,24,75,100,68,43,93,30,80,5,55,49,99,24
7826,b,49,37,87,62,12,8,59,84,34,46,74,11,62,36,87,33,84,8,58,21
7827,b,97,72,21,15,65,90,40,27,78,53,71,46,96,2,52,27,77,39,90,14
7828,b,2,1,52,77,27,39,90,64,14,20,65,6,56,31,81,43,94,18,69,37
7829,b,71,96,45,33,83,58,8,11,61,87,88,12,62,24,75,50,100,47,97,21
7830,b,36,49,99,74,23,17,68,93,42,30,72,9,59,34,84,15,65,40,91,28
7831,b,80,55,4,3,53,79,28,41,91,66,78,2,53,29,80,4,54,17,67,42
7832,b,16,22,72,98,47,34,85,60,9,6,92,10,61,36,86,48,99,23,73,20
7833,b,57,82,31,44,94,69,19,12,63,88,70,45,95,32,83,7,58,39,89,13
7834,b,38,25,75,50,0,0,50,76,25,38,64,1,51,26,77,1,51,26,77,39
7835,b,88,63,12,19,69,95,44,31,82,57,89,14,64,32,83,7,58,20,70,45
7836,b,6,9,60,85,35,47,98,72,22,16,96,48,99,23,73,10,61,36,86,17
7837,b,66,91,41,28,79,53,3,5,55,80,67,42,92,29,80,4,55,28,78,2
7838,b,30,42,93,68,17,24,74,99,49,36,53,15,66,40,91,9,59,34,85,47
7839,b,87,61,11,8,58,83,33,46,96,71,97,21,72,25,75,50,100,37,88,12
7840,b,20,14,65,90,39,27,77,52,1,2,62,43,94,18,69,6,56,31,81,40
7841,b,53,78,27,40,91,65,15,21,72,97,90,14,65,2,52,27,77,21,71,46
7842,b,46,34,84,59,9,12,62,87,37,50,96,33,84,8,58,11,62,36,87,49
7843,b,100,75,24,18,68,94,43,31,81,56,100,24,74,30,81,5,55,17,68,43
7844,b,5,4,54,80,29,42,92,67,16,23,93,13,63,38,88,25,76,0,51,44
7845,b,73,98,48,35,86,61,10,7,57,83,95,19,70,6,57,32,82,35,85,10
7846,b,32,45,95,70,20,13,64,89,38,26,60,22,73,47,98,3,54,29,79,41
7847,b,76,51,1,1,52,77,26,39,89,64,92,16,66,34,84,8,59,21,72,46
7848,b,14,20,70,96,45,33,83,58,7,10,97,2,53,27,78,40,90,15,65,18
7849,b,61,86,36,48,99,74,23,17,67,93,68,43,94,30,81,5,56,49,100,24
7850,b,42,29,80,55,4,6,56,81,31,44,75,12,62,37,87,7,57,32,83,45
7851,b,94,69,18,25,75,100,50,37,88,63,95,19,70,26,76,1,51,13,64,38
7852,b,12,9,59,85,34,47,97,72,22,15,89,42,92,16,67,4,54,29,79,23
7853,b,66,91,40,28,78,53,3,2,52,78,73,48,98,35,86,10,60,19,69,44
7854,b,27,40,90,65,14,21,71,96,46,33,94,31,82,6,57,38,88,12,63,0
7855,b,84,59,8,11,62,87,37,49,100,74,50,25,75,28,79,3,53,15,66,41
7856,b,24,18,68,93,43,30,81,55,5,3,91,9,60,34,85,47,98,22,72,45
7857,b,54,79,29,41,92,67,16,22,73,98,96,20,71,8,58,33,83,14,64,39
7858,b,48,35,85,60,10,7,57,82,32,44,90,27,77,1,52,4,55,30,80,42
7859,b,95,70,19,13,63,89,38,25,76,51,93,17,68,36,86,11,61,23,74,49
7860,b,0,0,51,76,25,38,88,63,13,19,99,48,99,23,74,11,61,36,86,17
7861,b,69,95,44,32,82,57,6,10,60,85,67,42,93,29,80,4,55,1,52,26
7862,b,35,47,98,73,22,16,66,92,41,28,77,39,89,14,64,33,83,7,58,20
7863,b,79,54,3,5,55,81,30,43,93,68,71,45,96,22,72,47,97,34,85,9
7864,b,17,24,74,99,49,36,87,62,11,8,59,41,91,15,66,3,53,28,78,25
7865,b,58,84,33,46,96,71,21,14,65,90,75,0,50,12,63,37,88,6,56,31
7866,b,39,27,77,52,2,2,53,78,28,40,82,44,94,18,69,10,60,35,86,48
7867,b,91,66,15,21,72,97,47,34,84,59,98,22,73,29,79,3,54,16,67,41
7868,b,9,12,62,88,37,50,100,75,24,18,92,38,89,13,63,0,51,26,76,19
7869,b,69,94,43,31,81,56,6,4,54,80,70,44,95,32,82,7,57,37,87,11
7870,b,29,42,92,67,17,23,73,99,48,36,62,24,74,49,100,5,56,30,81,43
7871,b,86,61,10,7,58,83,32,45,95,70,93,18,68,15,65,40,90,27,78,2
7872,b,20,13,64,89,39,26,77,51,1,0,52,46,97,21,71,8,59,33,84,16
7873,b,51,76,26,38,89,64,13,19,70,95,66,41,91,28,79,3,54,47,98,22
7874,b,45,32,82,57,7,10,60,86,35,48,72,9,60,35,85,31,82,6,57,19
7875,b,98,73,23,16,67,92,41,29,79,54,69,44,95,0,50,25,76,38,88,13
7876,b,4,5,56,81,30,43,94,68,18,24,63,43,93,17,68,5,55,30,80,24
7877,b,75,100,49,37,87,62,11,8,59,84,74,49,99,36,87,11,61,8,58,33
7878,b,34,46,97,71,21,15,65,90,40,27,84,46,96,20,71,27,77,1,52,14
7879,b,78,52,2,1,52,77,26,39,90,64,65,39,90,31,81,5,56,18,69,43
7880,b,14,20,71,96,45,33,83,58,8,11,94,12,62,37,87,50,100,24,75,21
7881,b,61,86,36,49,99,74,23,17,67,93,72,46,97,34,84,9,59,40,91,15
7882,b,42,30,80,55,4,3,53,79,28,41,65,2,53,28,78,4,54,29,80,42
7883,b,91,66,15,22,72,97,47,34,85,60,92,16,67,35,86,10,61,23,73,48
7884,b,9,6,56,82,31,44,94,69,19,12,99,45,95,20,70,7,58,32,83,13
7885,b,63,88,38,25,75,50,0,0,50,75,64,39,89,26,76,1,51,14,64,39
7886,b,25,38,88,63,12,19,69,94,44,31,89,26,77,1,51,45,96,20,70,7
7887,b,82,56,6,9,60,85,34,47,98,72,58,33,83,36,86,10,61,23,74,48
7888,b,22,15,66,91,41,28,79,53,3,4,99,4,55,29,80,42,92,17,67,40
7889,b,55,80,30,42,93,68,17,23,74,99,91,15,66,3,53,28,78,21,72,47
7890,b,49,36,86,61,11,8,58,83,33,45,97,34,85,9,59,12,62,37,88,50
7891,b,96,71,20,14,64,90,39,27,77,52,100,25,75,31,81,6,56,18,69,44
7892,b,1,2,53,78,27,40,90,65,15,21,94,27,77,2,52,14,65,40,90,8
7893,b,71,97,46,34,84,59,8,12,62,87,59,33,84,46,96,21,71,24,74,49
7894,b,37,49,100,75,24,18,68,94,43,30,100,36,87,11,62,43,93,18,68,5
7895,b,81,56,5,4,54,79,29,42,92,67,55,30,81,0,51,25,76,38,89,13
7896,b,16,23,73,98,48,35,86,60,10,7,63,32,82,6,57,19,70,44,95,47
7897,b,57,83,32,45,95,70,19,13,64,89,98,22,73,10,60,35,85,16,66,41
7898,b,38,26,76,51,0,1,51,77,26,39,92,29,79,3,54,46,97,21,72,8
7899,b,89,64,13,20,70,96,45,32,83,58,59,34,84,15,65,40,90,27,78,2
7900,b,7,10,61,86,36,48,99,73,23,17,53,5,56,31,81,43,94,18,68,37
7901,b,67,92,42,29,80,55,4,6,56,81,87,12,62,24,75,49,100,19,70,45
7902,b,31,43,94,69,18,25,75,100,50,37,95,32,83,7,57,38,89,13,64,1
7903,b,88,62,12,9,59,84,34,47,97,72,51,26,76,29,79,4,54,16,67,42
7904,b,21,15,66,91,40,28,78,53,2,2,92,10,61,35,86,48,98,23,73,6
7905,b,52,77,27,40,90,65,14,21,71,96,57,31,82,44,94,19,69,25,75,0
7906,b,46,33,84,58,8,11,62,87,36,49,50,12,63,38,88,41,91,16,66,3
7907,b,99,74,24,17,68,93,43,30,81,55,53,28,79,22,72,47,98,34,85,9
7908,b,5,3,54,79,28,41,92,66,16,22,60,33,83,8,58,20,71,46,96,1
7909,b,73,98,47,35,85,60,10,6,57,82,52,27,77,39,90,14,64,17,68,42
7910,b,32,44,95,70,19,13,63,88,38,25,93,30,80,4,55,49,99,23,74,11
7911,b,76,51,0,0,51,76,26,38,89,63,61,36,87,36,86,11,61,23,74,48
7912,b,13,19,70,95,44,32,82,57,7,10,99,4,55,30,80,42,93,17,67,14
7913,b,60,85,35,48,98,73,22,16,67,92,64,39,90,26,77,1,52,45,96,20
7914,b,41,29,79,54,3,5,56,81,30,43,71,7,58,33,83,9,60,34,85,47
7915,b,93,68,18,24,74,100,49,37,87,62,97,22,72,28,78,3,53,15,66,41
7916,b,11,8,59,84,33,46,97,71,21,14,91,37,88,12,63,0,50,25,75,18
7917,b,65,90,40,27,78,52,2,3,53,78,69,44,94,31,82,6,56,22,73,48
7918,b,28,41,91,66,15,22,72,97,47,34,98,35,86,10,60,41,92,16,67,4
7919,b,85,59,9,12,63,88,37,50,100,75,54,29,79,26,76,0,51,13,63,38
7920,b,25,18,69,94,44,31,82,56,6,4,89,7,57,32,82,45,95,19,70,49
7921,b,55,80,29,42,93,67,17,23,74,99,100,24,75,11,62,37,87,18,68,43
7922,b,48,36,86,61,11,7,58,83,33,45,93,30,81,5,56,2,52,27,78,40
7923,b,96,70,20,14,64,89,39,26,77,52,90,15,65,33,84,8,59,21,71,46
7924,b,1,1,51,76,26,39,89,64,13,20,97,3,54,28,79,41,91,16,66,35
7925,b,70,95,45,32,83,57,7,10,61,86,85,9,60,22,73,47,98,44,95,19
7926,b,35,48,99,73,23,16,67,92,42,29,69,6,57,32,82,13,63,38,88,25
7927,b,80,54,4,5,56,81,31,43,94,69,76,0,50,30,80,5,55,17,68,43
7928,b,18,24,75,100,50,37,87,62,12,9,93,11,61,36,87,49,99,24,74,20
7929,b,59,84,34,46,97,72,21,15,65,91,71,46,96,33,84,8,58,39,90,14
7930,b,40,27,78,53,2,1,52,77,27,39,65,2,52,27,77,43,94,18,69,5
7931,b,90,65,14,20,71,96,46,33,84,58,56,31,81,24,75,50,100,37,88,12
7932,b,8,11,61,87,36,49,99,74,24,17,62,9,59,34,84,47,97,21,72,28
7933,b,68,93,42,30,80,55,5,3,54,79,78,2,53,15,65,40,91,17,67,42
7934,b,28,41,91,66,16,22,72,98,47,35,92,29,80,4,54,48,99,23,73,10
7935,b,85,60,9,6,57,82,31,44,95,69,61,35,86,32,83,7,58,20,70,45
7936,b,19,13,63,88,38,25,76,50,0,0,95,1,51,26,76,39,89,13,64,39
7937,b,50,76,25,38,88,63,12,19,69,94,89,14,64,1,52,26,77,20,70,45
7938,b,44,31,82,57,6,9,60,85,35,47,96,33,83,7,58,11,61,36,86,48
7939,b,98,72,22,16,66,91,41,28,79,53,99,23,74,29,80,4,55,17,67,42
7940,b,3,5,55,80,30,42,93,68,17,23,93,15,66,40,91,28,78,3,53,47
7941,b,74,99,49,36,87,61,11,8,58,83,97,22,72,9,59,34,85,37,88,12
7942,b,33,46,96,71,20,14,64,90,39,27,63,25,75,50,100,6,56,31,82,44
7943,b,77,52,1,2,53,78,27,40,91,65,94,18,69,2,52,27,78,40,90,14
7944,b,15,21,72,97,46,34,84,59,8,12,65,33,84,8,59,21,71,46,97,49
7945,b,62,87,37,49,100,75,24,18,68,94,100,24,74,11,62,37,87,18,68,43
7946,b,43,31,81,56,5,4,54,79,29,42,93,30,81,5,55,25,76,0,51,13
7947,b,92,67,16,23,73,98,48,35,86,61,63,38,89,7,57,32,82,44,95,19
7948,b,10,7,57,83,32,45,95,70,20,13,70,22,73,48,98,35,85,10,60,41
7949,b,64,89,38,26,76,51,1,1,51,77,92,16,67,3,54,29,79,21,72,46
7950,b,26,39,89,64,14,20,70,96,45,33,97,34,84,9,59,40,91,15,65,2
7951,b,83,58,7,10,61,86,36,48,99,74,53,27,78,31,81,5,56,18,68,43
7952,b,23,17,67,92,42,29,80,55,4,6,94,12,62,37,87,50,100,24,75,45
7953,b,56,81,31,44,94,69,18,25,75,100,95,20,70,7,57,32,83,13,64,39
7954,b,50,37,88,63,12,9,59,85,34,47,89,26,76,1,51,4,54,29,80,42
7955,b,97,72,21,15,66,91,40,28,78,53,92,16,67,35,86,10,61,23,73,48
7956,b,3,2,52,77,27,40,90,65,14,21,98,31,82,6,57,19,69,44,95,0
7957,b,71,96,46,33,84,59,8,11,62,87,50,25,76,38,88,12,63,16,66,41
7958,b,36,49,100,74,24,18,68,93,43,30,91,28,79,3,54,47,98,22,72,9
7959,b,81,55,5,3,54,79,29,41,92,66,60,35,85,8,58,33,83,46,96,20
7960,b,16,22,73,98,48,35,85,60,10,6,71,27,77,1,52,14,65,39,90,42
7961,b,57,82,32,44,95,70,19,13,63,89,93,17,68,5,55,30,80,24,74,49
7962,b,38,25,76,51,0,0,50,76,25,38,99,36,87,11,61,11,61,36,86,49
7963,b,88,63,13,19,69,95,44,32,82,57,99,23,74,30,80,4,55,17,68,42
7964,b,6,9,60,85,35,47,98,73,22,16,93,39,90,14,64,1,52,26,77,20
7965,b,66,92,41,28,79,54,3,5,55,80,71,45,96,33,83,8,58,34,85,9
7966,b,30,43,93,68,17,24,74,99,49,36,60,22,72,47,97,3,53,28,79,41
7967,b,87,62,11,8,58,84,33,46,96,71,91,15,66,12,63,38,88,25,75,0
7968,b,20,14,65,90,39,27,77,52,2,2,50,44,94,19,69,6,56,31,82,48
7969,b,53,78,28,40,91,65,15,21,72,97,98,23,73,10,60,35,86,16,67,41
7970,b,47,34,84,59,9,12,62,88,37,50,92,29,79,4,54,0,51,26,76,38
7971,b,100,75,24,18,69,94,43,31,81,56,89,13,64,32,82,7,57,19,70,45
7972,b,6,4,54,80,29,42,92,67,17,23,95,24,75,49,100,37,87,11,62,43
7973,b,73,99,48,35,86,61,10,7,58,83,94,18,68,5,56,30,81,27,78,2
7974,b,32,45,95,70,20,13,64,89,39,26,53,15,65,40,90,8,59,34,84,46
7975,b,77,51,1,0,51,76,26,38,89,63,97,21,71,28,79,3,54,16,66,41
7976,b,13,19,70,95,45,32,82,57,7,10,92,10,60,35,85,47,98,22,73,19
7977,b,60,86,35,48,98,73,22,16,67,92,69,44,95,32,82,6,57,38,88,13
7978,b,41,29,79,54,4,5,56,81,30,43,63,0,51,25,76,5,55,30,81,43
7979,b,93,68,18,24,75,100,49,37,87,62,93,17,68,36,87,11,62,24,74,49
7980,b,11,8,59,84,34,46,97,71,21,15,99,46,96,21,71,8,58,33,84,14
7981,b,65,90,40,27,78,52,2,1,52,77,65,40,90,27,77,2,52,18,69,43
7982,b,26,39,90,64,14,20,71,96,45,33,94,31,81,6,56,50,100,25,75,12
7983,b,83,58,7,11,61,86,36,49,99,74,62,37,88,34,84,9,59,21,72,47
7984,b,23,17,67,93,42,30,80,55,4,3,97,2,53,28,78,40,91,15,66,42
7985,b,53,78,28,41,91,66,15,22,72,97,92,17,67,4,54,29,80,23,73,48
7986,b,47,34,85,60,9,6,56,82,31,44,99,36,86,10,61,7,58,32,83,45
7987,b,94,69,19,12,63,88,37,25,75,50,96,20,70,26,77,1,51,13,64,39
7988,b,0,0,50,75,25,37,88,63,12,19,89,7,58,32,83,45,96,20,70,26
7989,b,69,94,44,31,82,56,6,9,60,85,77,1,51,14,64,39,89,42,92,17
7990,b,34,47,97,72,22,15,66,91,41,28,67,4,55,29,80,23,74,48,99,36
7991,b,78,53,3,4,55,80,30,42,93,67,86,10,61,34,85,9,59,21,72,47
7992,b,17,23,74,99,48,36,86,61,11,7,97,2,53,28,78,40,91,15,66,18
7993,b,58,83,33,45,96,71,20,14,64,90,69,44,94,31,81,6,56,50,100,25
7994,b,39,26,77,52,1,2,52,78,27,40,75,12,62,37,88,46,96,21,71,8
7995,b,90,65,15,21,71,97,46,33,84,59,59,33,84,14,65,40,90,27,77,2
7996,b,8,11,62,87,37,49,100,75,24,18,52,5,55,30,81,43,93,17,68,36
7997,b,68,93,43,30,81,56,5,4,54,79,87,11,62,24,74,49,100,19,70,44
7998,b,29,41,92,67,16,22,73,98,48,35,95,32,82,6,57,38,88,13,63,0
7999,b,86,60,10,7,57,82,32,45,95,70,51,25,76,29,79,3,54,16,66,41
8000,b,19,13,63,89,38,26,76,51,0,1,92,10,60,35,85,47,98,22,73,27
8001,b,51,76,26,39,89,64,13,20,70,95,78,2,53,15,65,40,90,8,59,34
8002,b,45,32,83,58,7,10,61,86,35,48,84,46,97,21,72,24,75,49,100,37
8003,b,99,73,23,17,67,92,42,29,80,54,87,12,62,43,94,18,68,5,56,31
8004,b,4,5,56,81,31,43,94,69,18,24,81,1,51,26,76,38,89,13,64,32
8005,b,75,100,50,37,88,62,12,9,59,84,83,7,57,19,70,45,95,48,98,23
8006,b,34,47,97,72,21,15,65,91,40,28,73,10,60,35,86,16,67,42,92,29
8007,b,78,53,2,2,52,77,27,39,90,65,79,4,54,12,63,38,88,25,75,0
8008,b,14,20,71,96,46,33,84,58,8,11,50,44,94,19,69,6,57,31,82,34
8009,b,61,87,36,49,99,74,24,17,68,93,85,9,60,22,72,47,98,3,53,28
8010,b,43,30,80,55,5,3,54,79,28,41,79,41,91,16,66,39,90,14,64,1
8011,b,91,66,16,22,73,98,47,35,85,60,52,27,77,20,71,45,96,33,83,8
8012,b,9,6,57,82,32,44,95,69,19,13,58,11,61,36,87,49,99,23,74,30
8013,b,63,88,38,25,76,50,0,0,51,76,80,4,55,17,68,42,93,42,93,17
8014,b,25,38,89,63,13,19,70,95,44,32,67,4,55,30,80,23,74,48,99,36
8015,b,82,57,6,10,60,85,35,47,98,73,86,11,61,7,58,33,83,45,96,20
8016,b,22,16,66,92,41,29,79,54,3,5,71,26,77,1,52,14,64,39,89,15
8017,b,55,81,30,43,93,68,18,24,74,100,66,41,91,28,78,3,53,47,97,22
8018,b,49,36,87,62,11,8,59,84,33,46,72,9,59,34,85,31,82,6,56,18
8019,b,96,71,21,14,65,90,40,27,77,52,69,44,94,0,50,25,75,37,88,12
8020,b,2,3,53,78,28,40,91,66,15,21,63,3,54,29,79,41,92,16,67,35
8021,b,72,97,47,34,85,59,9,12,62,88,86,10,60,22,73,48,98,45,95,19
8022,b,37,50,100,75,25,18,69,94,44,31,70,7,57,32,82,13,63,38,89,26
8023,b,81,56,6,4,55,80,29,42,92,67,76,0,51,30,81,5,56,18,68,43
8024,b,17,23,74,99,48,36,86,61,10,7,93,11,62,37,87,49,100,24,74,21
8025,b,58,83,33,45,96,70,20,14,64,89,71,46,97,33,84,8,59,40,90,15
8026,b,39,26,77,51,1,1,51,76,26,38,65,2,52,27,78,22,73,47,98,35
8027,b,89,64,13,19,70,95,45,32,83,57,85,9,60,41,91,16,66,3,54,28
8028,b,7,10,61,86,35,48,98,73,23,16,79,25,76,0,50,13,63,38,88,6
8029,b,67,92,42,29,79,54,4,5,56,81,57,31,82,44,95,19,69,49,99,24
8030,b,31,43,94,68,18,24,75,100,49,37,74,11,61,36,87,17,68,43,93,30
8031,b,87,62,12,8,59,84,34,46,97,72,80,5,55,2,52,27,77,39,90,14
8032,b,21,15,65,90,40,27,78,53,2,1,65,33,84,8,58,20,71,46,96,37
8033,b,52,77,27,39,90,64,14,20,71,96,88,12,62,24,75,50,100,5,56,31
8034,b,46,33,83,58,8,11,61,87,36,49,81,43,94,18,69,15,65,40,91,28
8035,b,99,74,23,17,68,93,42,30,80,55,78,2,53,46,97,21,72,9,59,34
8036,b,4,3,53,79,28,41,91,66,16,22,84,10,61,35,86,48,99,23,73,29
8037,b,72,98,47,34,85,60,9,6,57,82,80,4,54,17,67,42,92,39,89,13
8038,b,31,44,94,69,19,12,63,88,38,25,64,1,51,26,76,20,70,45,95,32
8039,b,76,50,0,0,50,76,25,38,88,63,83,7,58,33,83,7,58,20,70,45
8040,b,12,19,69,95,44,31,82,57,6,9,96,1,52,26,77,39,89,14,64,17
8041,b,60,85,35,47,98,72,22,16,66,91,67,42,93,29,80,4,55,48,99,23
8042,b,41,28,79,54,3,5,55,80,30,42,74,10,61,36,86,9,59,34,85,47
8043,b,93,68,17,24,74,99,49,36,87,61,97,22,72,28,78,3,53,15,66,40
8044,b,11,8,58,83,33,46,96,71,20,14,91,44,94,18,69,6,56,31,81,25
8045,b,65,90,39,27,77,52,1,2,53,78,75,50,100,37,88,12,63,21,71,46
8046,b,27,40,91,65,15,21,72,97,46,34,96,33,84,8,59,40,90,14,65,2
8047,b,84,59,9,12,62,87,37,50,100,75,52,27,78,30,81,5,55,18,68,43
8048,b,24,18,68,94,43,31,81,56,5,4,93,11,62,37,87,49,100,24,74,44
8049,b,54,80,29,42,92,67,16,23,73,98,95,19,70,7,57,32,82,13,63,38
8050,b,48,35,86,61,10,7,57,83,32,45,89,25,76,0,51,3,54,29,79,41
8051,b,95,70,20,13,64,89,39,26,76,51,92,16,66,35,85,10,60,22,73,48
8052,b,1,1,52,77,26,39,89,64,14,20,98,2,53,27,78,40,91,15,65,34
8053,b,70,96,45,33,83,58,7,11,61,86,84,9,59,21,72,46,97,50,100,24
8054,b,36,48,99,74,23,17,67,93,42,29,75,12,62,37,87,18,68,43,94,31
8055,b,80,55,4,6,56,82,31,44,94,69,81,5,56,26,76,1,51,13,64,38
8056,b,18,25,75,100,50,37,88,63,12,9,89,7,57,32,83,45,95,20,70,23
8057,b,59,85,34,47,97,72,22,15,66,91,73,48,98,35,86,10,61,42,92,16
8058,b,40,28,78,53,3,2,52,78,27,40,67,4,54,29,80,38,88,12,63,0
8059,b,90,65,14,21,71,97,46,33,84,59,50,25,76,19,69,44,95,31,82,6
8060,b,8,11,62,87,37,49,100,74,24,18,57,9,60,35,85,47,98,22,72,28
8061,b,68,93,43,30,81,55,5,3,54,79,79,3,53,16,66,41,91,14,65,39
8062,b,29,41,92,67,16,22,73,98,48,35,90,27,77,1,52,46,96,20,71,8
8063,b,85,60,10,7,57,82,32,44,95,70,58,33,83,36,87,11,61,24,74,49
8064,b,19,13,63,89,38,26,76,51,0,0,99,5,55,30,80,42,93,17,68,17
8065,b,51,76,25,38,88,63,13,19,69,95,67,42,93,30,80,4,55,49,99,23
8066,b,44,32,82,57,6,10,60,85,35,47,74,11,61,36,86,33,83,8,58,20
8067,b,98,73,22,16,66,92,41,28,79,54,71,45,96,1,52,26,77,39,90,14
8068,b,3,5,55,81,30,43,93,68,17,24,64,41,91,15,66,3,53,28,79,22
8069,b,74,99,49,36,87,62,11,8,58,84,72,47,97,34,85,9,60,6,56,31
8070,b,33,46,96,71,21,14,65,90,40,27,82,44,94,19,69,25,75,0,50,12
8071,b,77,52,2,2,53,78,28,40,91,66,63,38,88,29,79,4,54,16,67,41
8072,b,15,21,72,97,47,34,84,59,9,12,92,10,60,35,86,48,98,23,73,19
8073,b,62,88,37,50,100,75,25,18,69,94,70,45,95,32,82,7,57,38,89,13
8074,b,43,31,81,56,6,4,54,80,29,42,64,0,51,26,76,5,56,30,81,43
8075,b,92,67,17,23,73,99,48,36,86,61,94,18,68,37,87,11,62,24,75,49
8076,b,10,7,58,83,32,45,96,70,20,13,100,46,97,21,71,8,59,34,84,15
8077,b,64,89,39,26,77,51,1,0,51,76,65,40,90,27,78,2,52,47,98,22
8078,b,26,38,89,64,13,19,70,95,45,32,73,9,60,35,85,16,66,41,92,28
8079,b,83,57,7,10,60,86,35,48,98,73,79,3,54,0,51,25,76,38,88,13
8080,b,23,16,67,92,41,29,79,54,4,5,63,32,82,6,57,19,69,44,95,24
8081,b,56,81,30,43,94,68,18,24,75,100,74,49,99,36,87,11,62,43,93,17
8082,b,49,37,87,62,11,8,59,84,34,46,68,5,55,30,81,27,77,2,52,14
8083,b,97,71,21,15,65,90,40,27,78,53,65,39,90,8,58,33,84,46,96,21
8084,b,2,1,52,77,26,39,90,64,14,20,71,12,62,37,88,50,100,24,75,31
8085,b,71,96,45,33,83,58,8,11,61,86,81,6,56,18,69,43,94,40,91,15
8086,b,36,49,99,74,23,17,68,93,42,30,66,2,53,28,78,21,72,47,97,34
8087,b,80,55,4,3,53,79,28,41,91,66,84,9,59,36,86,10,61,23,73,48
8088,b,15,22,72,97,47,34,85,60,9,6,99,4,54,29,80,42,92,17,67,13
8089,b,56,82,31,44,94,69,19,12,63,88,64,39,89,26,77,1,51,45,95,20
8090,b,38,25,75,50,0,0,50,75,25,37,70,7,58,32,83,45,96,20,70,7
8091,b,88,63,12,19,69,94,44,31,82,56,58,33,83,14,64,39,89,26,77,1
8092,b,6,9,60,85,34,47,97,72,22,15,52,4,55,29,80,42,93,17,67,36
8093,b,66,91,41,28,79,53,3,4,55,80,86,11,61,23,74,48,99,22,72,47
8094,b,30,42,93,67,17,23,74,99,49,36,97,34,85,9,59,41,91,15,66,3
8095,b,86,61,11,8,58,83,33,45,96,71,53,28,78,31,82,6,56,18,69,44
8096,b,20,14,64,90,39,26,77,52,1,2,94,12,63,37,88,50,100,25,75,8
8097,b,52,78,27,40,90,65,15,21,71,97,59,33,84,46,97,21,71,27,78,2
8098,b,46,34,84,59,8,11,62,87,37,49,52,14,65,40,90,43,93,18,68,5
8099,b,100,75,24,18,68,93,43,30,81,56,56,30,81,24,74,49,100,37,87,11
8100,b,5,4,54,79,29,41,92,67,16,22,62,32,82,7,57,19,70,44,95,0
8101,b,73,98,48,35,86,60,10,7,57,82,51,26,76,38,89,13,63,16,67,41
8102,b,32,45,95,70,19,13,64,89,38,26,92,29,79,3,54,48,98,22,73,10
8103,b,76,51,0,1,51,77,26,39,89,64,60,35,85,15,65,40,91,27,78,2
8104,b,13,20,70,95,45,32,83,58,7,10,53,46,97,21,72,9,59,34,84,37
