id,sobol_block,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10
1154,a,44,32,82,57,7,10,60,85,35,48
1155,a,98,73,22,16,67,92,41,29,79,54
1156,a,3,5,55,81,30,43,93,68,18,24
1157,a,74,100,49,37,87,62,11,8,59,84
1158,a,33,46,96,71,21,14,65,90,40,27
1159,a,78,52,2,3,53,78,28,40,91,66
1160,a,15,22,72,97,47,34,85,59,9,12
1161,a,63,88,37,50,100,75,25,18,69,94
1162,a,44,31,82,56,6,4,55,80,29,42
1163,a,93,67,17,23,74,99,48,36,86,61
1164,a,10,7,58,83,33,45,96,70,20,14
1165,a,64,89,39,26,77,52,1,1,51,76
1166,a,26,39,89,64,13,20,70,95,45,32
1167,a,83,57,7,10,61,86,35,48,98,73
1168,a,23,16,67,92,42,29,80,54,4,5
1169,a,56,81,31,43,94,68,18,24,75,100
1170,a,50,37,87,62,12,9,59,84,34,46
1171,a,97,72,21,15,65,91,40,27,78,53
1172,a,2,1,52,77,27,39,90,65,14,20
1173,a,71,96,46,33,83,58,8,11,61,87
1174,a,36,49,99,74,24,17,68,93,42,30
1175,a,80,55,5,3,53,79,28,41,91,66
1176,a,16,22,72,98,47,35,85,60,9,6
1177,a,57,82,31,44,95,69,19,12,63,88
1178,a,38,25,76,50,0,0,50,75,25,38
1179,a,88,63,12,19,69,94,44,31,82,57
1180,a,6,9,60,85,34,47,98,72,22,16
1181,a,66,91,41,28,79,53,3,4,55,80
1182,a,30,42,93,68,17,23,74,99,49,36
1183,a,87,61,11,8,58,83,33,46,96,71
1184,a,20,14,64,90,39,27,77,52,1,2
1185,a,53,78,27,40,90,65,15,21,72,97
1186,a,46,34,84,59,8,12,62,87,37,49
1187,a,100,75,24,18,68,94,43,31,81,56
1188,a,5,4,54,79,29,42,92,67,16,23
1189,a,73,98,48,35,86,60,10,7,57,83
1190,a,32,45,95,70,19,13,64,89,38,26
1191,a,76,51,1,1,51,77,26,39,89,64
1192,a,14,20,70,96,45,32,83,58,7,10
1193,a,61,86,36,48,99,74,23,17,67,92
1194,a,42,29,80,55,4,6,56,81,31,44
1195,a,94,69,18,25,75,100,50,37,88,62
1196,a,12,9,59,85,34,47,97,72,21,15
1197,a,66,91,40,28,78,53,3,2,52,77
1198,a,27,40,90,65,14,21,71,96,46,33
1199,a,84,59,8,11,62,87,36,49,100,74
1200,a,24,18,68,93,43,30,81,55,5,3
1201,a,54,79,29,41,92,66,16,22,73,98
1202,a,47,35,85,60,10,6,57,82,32,44
1203,a,95,70,19,13,63,89,38,25,76,51
1204,a,0,0,50,76,25,38,88,63,13,19
1205,a,69,95,44,32,82,57,6,9,60,85
1206,a,35,47,98,73,22,16,66,91,41,28
1207,a,79,54,3,5,55,80,30,43,93,68
1208,a,17,24,74,99,49,36,87,61,11,8
1209,a,58,84,33,46,96,71,20,14,65,90
1210,a,39,27,77,52,2,2,53,78,28,40
1211,a,91,65,15,21,72,97,46,34,84,59
1212,a,9,12,62,88,37,50,100,75,24,18
1213,a,69,94,43,31,81,56,5,4,54,80
1214,a,29,42,92,67,17,23,73,99,48,35
1215,a,86,61,10,7,58,83,32,45,95,70
1216,a,20,13,64,89,39,26,76,51,1,0
1217,a,51,76,26,38,89,63,13,19,70,95
1218,a,45,32,82,57,7,10,60,86,35,48
1219,a,98,73,22,16,67,92,41,29,79,54
1220,a,3,5,56,81,30,43,93,68,18,24
1221,a,74,100,49,37,87,62,11,8,59,84
1222,a,33,46,97,71,21,15,65,90,40,27
1223,a,78,52,2,1,52,77,26,39,89,64
1224,a,14,20,71,96,45,33,83,58,7,11
1225,a,61,86,36,48,99,74,23,17,67,93
1226,a,42,30,80,55,4,3,53,78,28,41
1227,a,91,66,15,22,72,97,47,34,85,60
1228,a,9,6,56,82,31,44,94,69,18,12
1229,a,63,88,37,25,75,50,0,0,50,75
1230,a,25,37,88,63,12,18,69,94,44,31
1231,a,82,56,6,9,59,85,34,47,97,72
1232,a,22,15,66,91,41,28,78,53,3,4
1233,a,55,80,30,42,93,67,17,23,74,99
1234,a,48,36,86,61,11,7,58,83,33,45
1235,a,96,71,20,14,64,89,39,26,77,52
1236,a,1,2,52,78,27,40,90,65,15,21
1237,a,71,97,46,33,84,59,8,11,62,87
1238,a,37,49,100,74,24,18,68,93,43,30
1239,a,81,56,5,3,54,79,29,41,92,67
1240,a,16,22,73,98,48,35,86,60,10,7
1241,a,57,82,32,45,95,70,19,13,63,89
1242,a,38,26,76,51,0,1,51,76,26,39
1243,a,89,64,13,20,70,95,45,32,83,58
1244,a,7,10,61,86,35,48,99,73,23,17
1245,a,67,92,42,29,80,54,4,5,56,81
1246,a,31,43,94,69,18,24,75,100,50,37
1247,a,88,62,12,9,59,84,34,46,97,72
1248,a,21,15,65,91,40,28,78,53,2,2
1249,a,52,77,27,39,90,65,14,20,71,96
1250,a,46,33,84,58,8,11,61,87,36,49
1251,a,99,74,24,17,68,93,43,30,80,55
1252,a,5,3,54,79,28,41,91,66,16,22
1253,a,73,98,47,35,85,60,9,6,57,82
1254,a,31,44,95,69,19,13,63,88,38,25
1255,a,76,50,0,0,51,76,25,38,88,63
1256,a,13,19,70,95,44,32,82,57,6,10
1257,a,60,85,35,47,98,73,22,16,66,92
1258,a,41,29,79,54,3,5,55,81,30,43
1259,a,93,68,17,24,74,100,49,36,87,62
1260,a,11,8,59,84,33,46,96,71,21,14
1261,a,65,90,40,27,77,52,2,2,53,78
1262,a,28,40,91,66,15,21,72,97,47,34
1263,a,85,59,9,12,62,88,37,50,100,75
1264,a,25,18,69,94,44,31,81,56,6,4
1265,a,55,80,29,42,92,67,17,23,74,99
1266,a,48,36,86,61,10,7,58,83,32,45
1267,a,96,70,20,14,64,89,39,26,77,51
1268,a,1,1,51,76,26,38,89,64,13,19
1269,a,70,95,45,32,83,57,7,10,60,86
1270,a,35,48,98,73,23,16,67,92,42,29
1271,a,79,54,4,5,56,81,31,43,94,68
1272,a,18,24,75,100,49,37,87,62,12,8
1273,a,59,84,34,46,97,72,21,15,65,90
1274,a,40,27,78,53,2,1,52,77,27,39
1275,a,90,64,14,20,71,96,45,33,83,58
1276,a,8,11,61,87,36,49,99,74,23,17
1277,a,68,93,42,30,80,55,4,3,53,79
1278,a,28,41,91,66,16,22,72,98,47,34
1279,a,85,60,9,6,57,82,31,44,94,69
1280,a,19,12,63,88,38,25,75,50,0,0
1281,a,50,76,25,38,88,63,12,19,69,95
1282,a,44,31,82,57,6,9,60,85,35,47
1283,a,98,72,22,16,66,91,41,28,79,53
1284,a,3,5,55,80,30,42,93,68,17,24
1285,a,74,99,49,36,87,61,11,8,58,83
1286,a,33,46,96,71,20,14,65,90,39,27
1287,a,77,52,1,2,53,78,27,40,91,65
1288,a,15,21,72,97,46,34,84,59,9,12
1289,a,62,87,37,50,100,75,24,18,68,94
1290,a,43,31,81,56,5,4,54,80,29,42
1291,a,92,67,16,23,73,98,48,35,86,61
1292,a,10,7,57,83,32,45,95,70,20,13
1293,a,64,89,38,26,76,51,1,1,52,77
1294,a,26,39,89,64,14,20,70,96,45,33
1295,a,83,58,7,10,61,86,36,48,99,74
1296,a,23,17,67,93,42,29,80,55,4,6
1297,a,56,81,31,44,94,69,18,25,75,100
1298,a,50,37,88,63,12,9,59,85,34,47
1299,a,97,72,22,15,66,91,40,28,78,53
1300,a,3,2,52,78,27,40,90,65,14,21
1301,a,71,96,46,33,84,59,8,11,62,87
1302,a,37,49,100,74,24,18,68,93,43,30
1303,a,81,55,5,3,54,79,29,41,92,66
1304,a,16,22,73,98,48,35,85,60,10,7
1305,a,57,82,32,44,95,70,19,13,63,89
1306,a,38,25,76,51,0,0,51,76,25,38
1307,a,88,63,13,19,69,95,44,32,82,57
1308,a,6,10,60,85,35,47,98,73,22,16
1309,a,66,92,41,28,79,54,3,5,55,81
1310,a,30,43,93,68,17,24,74,99,49,36
1311,a,87,62,11,8,58,84,33,46,96,71
1312,a,21,14,65,90,39,27,77,52,2,2
1313,a,53,78,28,40,91,66,15,21,72,97
1314,a,47,34,84,59,9,12,62,88,37,50
1315,a,100,75,24,18,69,94,43,31,81,56
1316,a,6,4,54,80,29,42,92,67,17,23
1317,a,73,99,48,36,86,61,10,7,58,83
1318,a,32,45,95,70,20,13,64,89,39,26
1319,a,77,51,1,0,51,76,26,38,89,64
1320,a,13,19,70,95,45,32,82,57,7,10
1321,a,60,86,35,48,98,73,23,16,67,92
1322,a,41,29,79,54,4,5,56,81,30,43
1323,a,94,68,18,24,75,100,49,37,87,62
1324,a,11,8,59,84,34,46,97,71,21,15
1325,a,65,90,40,27,78,52,2,1,52,77
1326,a,26,39,90,64,14,20,71,96,45,33
1327,a,83,58,8,11,61,86,36,49,99,74
1328,a,23,17,67,93,42,30,80,55,4,3
1329,a,53,79,28,41,91,66,15,22,72,97
1330,a,47,34,85,60,9,6,56,82,31,44
1331,a,94,69,19,12,63,88,38,25,75,50
1332,a,0,0,50,75,25,38,88,63,12,19
1333,a,69,94,44,31,82,56,6,9,60,85
1334,a,34,47,98,72,22,15,66,91,41,28
1335,a,79,53,3,4,55,80,30,42,93,68
1336,a,17,23,74,99,49,36,86,61,11,8
1337,a,58,83,33,45,96,71,20,14,64,90
1338,a,39,27,77,52,1,2,53,78,27,40
1339,a,90,65,15,21,71,97,46,34,84,59
1340,a,8,12,62,87,37,49,100,75,24,18
1341,a,68,94,43,30,81,56,5,4,54,79
1342,a,29,42,92,67,16,23,73,98,48,35
1343,a,86,60,10,7,57,83,32,45,95,70
1344,a,19,13,64,89,38,26,76,51,0,1
1345,a,51,77,26,39,89,64,13,20,70,96
1346,a,45,32,83,58,7,10,61,86,36,48
1347,a,99,73,23,17,67,92,42,29,80,55
1348,a,4,6,56,81,31,43,94,69,18,25
1349,a,75,100,50,37,88,62,12,9,59,84
1350,a,34,47,97,72,21,15,66,91,40,28
1351,a,78,53,2,2,52,77,27,40,90,65
1352,a,14,21,71,96,46,33,84,58,8,11
1353,a,62,87,36,49,99,74,24,17,68,93
1354,a,43,30,81,55,5,3,54,79,28,41
1355,a,92,66,16,22,73,98,47,35,85,60
1356,a,10,6,57,82,32,44,95,70,19,13
1357,a,63,88,38,25,76,51,0,0,51,76
1358,a,26,38,89,63,13,19,70,95,44,32
1359,a,82,57,7,10,60,85,35,48,98,73
1360,a,22,16,67,92,41,29,79,54,3,5
1361,a,56,81,30,43,93,68,18,24,74,100
1362,a,49,37,87,62,11,8,59,84,33,46
1363,a,97,71,21,14,65,90,40,27,78,52
1364,a,2,3,53,78,28,41,91,66,15,22
1365,a,72,97,47,34,85,59,9,12,63,88
1366,a,37,50,100,75,25,18,69,94,44,31
1367,a,82,56,6,4,55,80,29,42,93,67
1368,a,17,23,74,99,48,36,86,61,11,7
1369,a,58,83,33,45,96,70,20,14,64,89
1370,a,39,26,77,52,1,1,51,76,26,39
1371,a,89,64,13,20,70,95,45,32,83,57
1372,a,7,10,61,86,35,48,98,73,23,16
1373,a,67,92,42,29,80,54,4,5,56,81
1374,a,31,43,94,69,18,24,75,100,50,37
1375,a,87,62,12,9,59,84,34,46,97,72
1376,a,21,15,65,91,40,27,78,53,2,1
1377,a,52,77,27,39,90,65,14,20,71,96
1378,a,46,33,84,58,8,11,61,87,36,49
1379,a,99,74,24,17,68,93,42,30,80,55
1380,a,5,3,54,79,28,41,91,66,16,22
1381,a,72,98,47,35,85,60,9,6,57,82
1382,a,31,44,95,69,19,13,63,88,38,25
1383,a,76,50,0,0,50,76,25,38,88,63
1384,a,12,19,69,94,44,31,82,57,6,9
1385,a,60,85,34,47,98,72,22,16,66,91
1386,a,41,28,79,53,3,5,55,80,30,42
1387,a,93,68,17,23,74,99,49,36,87,61
1388,a,11,8,58,83,33,46,96,71,20,14
1389,a,64,90,39,27,77,52,1,2,53,78
1390,a,27,40,91,65,15,21,72,97,46,34
1391,a,84,59,8,12,62,87,37,49,100,75
1392,a,24,18,68,94,43,31,81,56,5,4
1393,a,54,79,29,42,92,67,16,23,73,98
1394,a,48,35,86,61,10,7,57,83,32,45
1395,a,95,70,20,13,64,89,38,26,76,51
1396,a,1,1,51,77,26,39,89,64,14,20
1397,a,70,96,45,33,83,58,7,10,61,86
1398,a,36,48,99,74,23,17,67,92,42,29
1399,a,80,55,4,6,56,81,31,44,94,69
1400,a,18,25,75,100,50,37,88,63,12,9
1401,a,59,85,34,47,97,72,21,15,66,91
1402,a,40,28,78,53,3,2,52,77,27,40
1403,a,90,65,14,21,71,96,46,33,84,59
1404,a,8,11,62,87,36,49,100,74,24,18
1405,a,68,93,43,30,81,55,5,3,54,79
1406,a,29,41,92,66,16,22,73,98,48,35
1407,a,85,60,10,6,57,82,32,44,95,70
1408,a,19,13,63,89,38,25,76,51,0,0
1409,a,50,76,25,38,88,63,13,19,69,95
1410,a,44,32,82,57,6,9,60,85,35,47
1411,a,98,73,22,16,66,91,41,28,79,54
1412,a,3,5,55,80,30,43,93,68,17,24
1413,a,74,99,49,36,87,62,11,8,58,84
1414,a,33,46,96,71,20,14,65,90,39,27
1415,a,77,52,2,2,53,78,28,40,91,65
1416,a,15,21,72,97,47,34,84,59,9,12
1417,a,62,88,37,50,100,75,24,18,69,94
1418,a,43,31,81,56,6,4,54,80,29,42
1419,a,92,67,17,23,73,99,48,35,86,61
1420,a,10,7,58,83,32,45,95,70,20,13
1421,a,64,89,39,26,77,51,1,0,51,76
1422,a,26,38,89,63,13,19,70,95,45,32
1423,a,82,57,7,10,60,86,35,48,98,73
1424,a,22,16,67,92,41,29,79,54,4,5
1425,a,56,81,30,43,93,68,18,24,75,100
1426,a,49,37,87,62,11,8,59,84,34,46
1427,a,97,71,21,15,65,90,40,27,78,52
1428,a,2,1,52,77,26,39,90,64,14,20
1429,a,71,96,45,33,83,58,7,11,61,86
1430,a,36,49,99,74,23,17,67,93,42,30
1431,a,80,55,4,3,53,78,28,41,91,66
1432,a,15,22,72,97,47,34,85,60,9,6
1433,a,56,82,31,44,94,69,19,12,63,88
1434,a,37,25,75,50,0,0,50,75,25,37
1435,a,88,63,12,18,69,94,44,31,82,56
1436,a,6,9,60,85,34,47,97,72,22,15
1437,a,66,91,41,28,78,53,3,4,55,80
1438,a,30,42,93,67,17,23,74,99,48,36
1439,a,86,61,11,7,58,83,33,45,96,71
1440,a,20,14,64,90,39,26,77,52,1,2
1441,a,52,78,27,40,90,65,15,21,71,97
1442,a,46,33,84,59,8,11,62,87,37,49
1443,a,100,75,24,18,68,93,43,30,81,56
1444,a,5,4,54,79,29,41,92,67,16,22
1445,a,73,98,48,35,86,60,10,7,57,82
1446,a,32,45,95,70,19,13,63,89,38,26
1447,a,76,51,0,1,51,76,26,39,89,64
1448,a,13,20,70,95,45,32,83,58,7,10
1449,a,61,86,35,48,99,73,23,17,67,92
1450,a,42,29,80,54,4,5,56,81,31,43
1451,a,94,69,18,24,75,100,50,37,88,62
1452,a,12,9,59,84,34,47,97,72,21,15
1453,a,65,91,40,28,78,53,2,2,52,77
1454,a,27,39,90,65,14,20,71,96,46,33
1455,a,84,58,8,11,61,87,36,49,99,74
1456,a,24,17,68,93,43,30,80,55,5,3
1457,a,54,79,28,41,91,66,16,22,73,98
1458,a,47,35,85,60,9,6,57,82,32,44
1459,a,95,69,19,13,63,88,38,25,76,50
1460,a,0,0,51,76,25,38,89,63,13,19
1461,a,70,95,44,32,82,57,6,10,60,85
1462,a,35,47,98,73,22,16,66,92,41,29
1463,a,79,54,3,5,55,81,30,43,93,68
1464,a,18,24,74,100,49,36,87,62,11,8
1465,a,59,84,33,46,96,71,21,14,65,90
1466,a,40,27,77,52,2,3,53,78,28,40
1467,a,91,66,15,21,72,97,47,34,85,59
1468,a,9,12,62,88,37,50,100,75,25,18
1469,a,69,94,44,31,81,56,6,4,55,80
1470,a,29,42,92,67,17,23,74,99,48,36
1471,a,86,61,10,7,58,83,33,45,96,70
1472,a,20,14,64,89,39,26,77,51,1,1
1473,a,51,76,26,38,89,64,13,19,70,95
1474,a,45,32,83,57,7,10,61,86,35,48
1475,a,98,73,23,16,67,92,42,29,79,54
1476,a,4,5,56,81,31,43,94,68,18,24
1477,a,75,100,49,37,87,62,12,8,59,84
1478,a,34,46,97,72,21,15,65,90,40,27
1479,a,78,53,2,1,52,77,27,39,90,64
1480,a,14,20,71,96,46,33,83,58,8,11
1481,a,61,87,36,49,99,74,23,17,68,93
1482,a,42,30,80,55,4,3,53,79,28,41
1483,a,91,66,16,22,72,98,47,34,85,60
1484,a,9,6,57,82,31,44,94,69,19,12
1485,a,63,88,38,25,75,50,0,0,50,76
1486,a,25,38,88,63,12,19,69,95,44,31
1487,a,82,57,6,9,60,85,35,47,98,72
1488,a,22,16,66,91,41,28,79,54,3,5
1489,a,55,80,30,42,93,68,17,24,74,99
1490,a,49,36,87,61,11,8,58,83,33,46
1491,a,96,71,20,14,65,90,39,27,77,52
1492,a,1,2,53,78,27,40,91,65,15,21
1493,a,72,97,46,34,84,59,9,12,62,87
1494,a,37,50,100,75,24,18,68,94,43,31
1495,a,81,56,5,4,54,80,29,42,92,67
1496,a,16,23,73,98,48,35,86,61,10,7
1497,a,57,83,32,45,95,70,20,13,64,89
1498,a,39,26,76,51,1,1,52,77,26,39
1499,a,89,64,14,20,70,96,45,33,83,58
1500,a,7,11,61,86,36,48,99,74,23,17
1501,a,67,93,42,29,80,55,4,6,56,82
1502,a,31,44,94,69,18,25,75,100,50,37
1503,a,88,63,12,9,59,85,34,47,97,72
1504,a,22,15,66,91,40,28,78,53,3,2
1505,a,52,78,27,40,90,65,14,21,71,97
1506,a,46,33,84,59,8,11,62,87,37,49
1507,a,100,74,24,18,68,93,43,30,81,55
1508,a,5,3,54,79,29,41,92,67,16,22
1509,a,73,98,48,35,85,60,10,7,57,82
1510,a,32,44,95,70,19,13,63,89,38,26
1511,a,76,51,0,0,51,76,25,38,88,63
1512,a,13,19,69,95,44,32,82,57,6,10
1513,a,60,85,35,47,98,73,22,16,66,92
1514,a,41,28,79,54,3,5,55,81,30,43
1515,a,93,68,17,24,74,99,49,36,87,62
1516,a,11,8,58,84,33,46,96,71,21,14
1517,a,65,90,40,27,77,52,2,2,53,78
1518,a,28,40,91,66,15,21,72,97,47,34
1519,a,84,59,9,12,62,88,37,50,100,75
1520,a,25,18,69,94,43,31,81,56,6,4
1521,a,54,80,29,42,92,67,17,23,73,99
1522,a,48,36,86,61,10,7,58,83,32,45
1523,a,96,70,20,13,64,89,39,26,77,51
1524,a,1,0,51,76,26,38,89,64,13,19
1525,a,70,95,45,32,82,57,7,10,60,86
1526,a,35,48,98,73,23,16,67,92,41,29
1527,a,79,54,4,5,56,81,30,43,94,68
1528,a,18,24,75,100,49,37,87,62,11,8
1529,a,59,84,34,46,97,71,21,15,65,90
1530,a,40,27,78,53,2,1,52,77,26,39
1531,a,90,64,14,20,71,96,45,33,83,58
1532,a,8,11,61,86,36,49,99,74,23,17
1533,a,68,93,42,30,80,55,4,3,53,79
1534,a,28,41,91,66,15,22,72,97,47,34
1535,a,85,60,9,6,56,82,31,44,94,69
1536,a,19,12,63,88,38,25,75,50,0,0
1537,a,50,75,25,37,88,63,12,19,69,94
1538,a,44,31,82,56,6,9,60,85,34,47
1539,a,97,72,22,15,66,91,41,28,79,53
1540,a,3,4,55,80,30,42,93,67,17,23
1541,a,74,99,49,36,86,61,11,8,58,83
1542,a,33,45,96,71,20,14,64,90,39,26
1543,a,77,52,1,2,52,78,27,40,90,65
1544,a,15,21,71,97,46,34,84,59,8,11
1545,a,62,87,37,49,100,75,24,18,68,93
1546,a,43,30,81,56,5,4,54,79,29,41
1547,a,92,67,16,22,73,98,48,35,86,60
1548,a,10,7,57,82,32,45,95,70,19,13
1549,a,64,89,38,26,76,51,0,1,51,77
1550,a,26,39,89,64,13,20,70,95,45,32
1551,a,83,58,7,10,61,86,36,48,99,73
1552,a,23,17,67,92,42,29,80,54,4,6
1553,a,56,81,31,43,94,69,18,24,75,100
1554,a,50,37,88,62,12,9,59,84,34,47
1555,a,97,72,21,15,65,91,40,28,78,53
1556,a,2,2,52,77,27,39,90,65,14,21
1557,a,71,96,46,33,84,58,8,11,62,87
1558,a,36,49,99,74,24,17,68,93,43,30
1559,a,80,55,5,3,54,79,28,41,92,66
1560,a,16,22,73,98,47,35,85,60,9,6
1561,a,57,82,32,44,95,69,19,13,63,88
1562,a,38,25,76,50,0,0,51,76,25,38
1563,a,89,63,13,19,70,95,44,32,82,57
1564,a,7,10,60,85,35,48,98,73,22,16
1565,a,66,92,41,29,79,54,3,5,55,81
1566,a,30,43,93,68,18,24,74,100,49,36
1567,a,87,62,11,8,59,84,33,46,96,71
1568,a,21,14,65,90,40,27,78,52,2,3
1569,a,53,78,28,40,91,66,15,22,72,97
1570,a,47,34,85,59,9,12,63,88,37,50
1571,a,100,75,25,18,69,94,44,31,81,56
1572,a,6,4,55,80,29,42,93,67,17,23
1573,a,74,99,48,36,86,61,10,7,58,83
1574,a,33,45,96,70,20,14,64,89,39,26
1575,a,77,51,1,1,51,76,26,38,89,64
1576,a,13,20,70,95,45,32,83,57,7,10
1577,a,61,86,35,48,98,73,23,16,67,92
1578,a,42,29,79,54,4,5,56,81,31,43
1579,a,94,68,18,24,75,100,50,37,87,62
1580,a,12,8,59,84,34,46,97,72,21,15
1581,a,65,91,40,27,78,53,2,1,52,77
1582,a,27,39,90,65,14,20,71,96,46,33
1583,a,83,58,8,11,61,87,36,49,99,74
1584,a,23,17,68,93,42,30,80,55,5,3
1585,a,53,79,28,41,91,66,16,22,72,98
1586,a,47,35,85,60,9,6,57,82,31,44
1587,a,94,69,19,12,63,88,38,25,76,50
1588,a,0,0,50,75,25,38,88,63,12,19
1589,a,69,94,44,31,82,57,6,9,60,85
1590,a,34,47,98,72,22,15,66,91,41,28
1591,a,79,53,3,4,55,80,30,42,93,68
1592,a,17,23,74,99,49,36,86,61,11,8
1593,a,58,83,33,45,96,71,20,14,64,90
1594,a,39,27,77,52,1,2,53,78,27,40
1595,a,90,65,15,21,72,97,46,34,84,59
1596,a,8,12,62,87,37,49,100,75,24,18
1597,a,68,94,43,30,81,56,5,4,54,79
1598,a,29,42,92,67,16,23,73,98,48,35
1599,a,86,60,10,7,57,83,32,45,95,70
1600,a,19,13,64,89,38,26,76,51,1,1
1601,a,51,77,26,39,89,64,14,20,70,96
1602,a,45,32,83,58,7,10,61,86,36,48
1603,a,99,73,23,17,67,92,42,29,80,55
1604,a,4,6,56,81,31,43,94,69,18,25
1605,a,75,100,50,37,88,62,12,9,59,85
1606,a,34,47,97,72,21,15,66,91,40,28
1607,a,78,53,2,2,52,77,27,40,90,65
1608,a,14,21,71,96,46,33,84,58,8,11
1609,a,62,87,36,49,100,74,24,17,68,93
1610,a,43,30,81,55,5,3,54,79,29,41
1611,a,92,66,16,22,73,98,47,35,85,60
1612,a,10,6,57,82,32,44,95,70,19,13
1613,a,63,88,38,25,76,51,0,0,50,76
1614,a,25,38,88,63,13,19,69,95,44,31
1615,a,82,57,6,9,60,85,35,47,98,72
1616,a,22,16,66,91,41,28,79,54,3,5
1617,a,55,80,30,43,93,68,17,24,74,99
1618,a,49,36,87,61,11,8,58,84,33,46
1619,a,96,71,20,14,65,90,39,27,77,52
1620,a,1,2,53,78,28,40,91,65,15,21
1621,a,72,97,46,34,84,59,9,12,62,87
1622,a,37,50,100,75,24,18,69,94,43,31
1623,a,81,56,5,4,54,80,29,42,92,67
1624,a,16,23,73,99,48,35,86,61,10,7
1625,a,58,83,32,45,95,70,20,13,64,89
1626,a,39,26,76,51,1,0,51,76,26,38
1627,a,89,63,13,19,70,95,44,32,82,57
1628,a,7,10,60,86,35,48,98,73,22,16
1629,a,67,92,41,29,79,54,3,5,56,81
1630,a,30,43,93,68,18,24,74,100,49,37
1631,a,87,62,11,8,59,84,33,46,97,71
1632,a,21,15,65,90,40,27,78,52,2,1
1633,a,52,77,26,39,89,64,14,20,71,96
1634,a,45,33,83,58,7,11,61,86,36,48
1635,a,99,74,23,17,67,93,42,29,80,55
1636,a,4,3,53,78,28,41,91,66,15,22
1637,a,72,97,47,34,85,59,9,6,56,82
1638,a,31,44,94,69,18,12,63,88,37,25
1639,a,75,50,0,0,50,75,25,37,88,63
1640,a,12,18,69,94,44,31,82,56,6,9
1641,a,59,85,34,47,97,72,22,15,66,91
1642,a,41,28,78,53,3,4,55,80,29,42
1643,a,93,67,17,23,74,99,48,36,86,61
1644,a,11,7,58,83,33,45,96,71,20,14
1645,a,64,89,39,26,77,52,1,2,52,78
1646,a,27,40,90,65,15,21,71,97,46,33
1647,a,84,59,8,11,62,87,37,49,100,74
1648,a,24,18,68,93,43,30,81,56,5,3
1649,a,54,79,29,41,92,67,16,22,73,98
1650,a,48,35,86,60,10,7,57,82,32,44
1651,a,95,70,19,13,63,89,38,26,76,51
1652,a,0,1,51,76,26,39,89,64,13,20
1653,a,70,95,45,32,83,58,7,10,61,86
1654,a,35,48,99,73,23,16,67,92,42,29
1655,a,80,54,4,5,56,81,31,43,94,69
1656,a,18,24,75,100,50,37,87,62,12,9
1657,a,59,84,34,46,97,72,21,15,65,91
1658,a,40,28,78,53,2,1,52,77,27,39
1659,a,90,65,14,20,71,96,46,33,84,58
1660,a,8,11,61,87,36,49,99,74,24,17
1661,a,68,93,43,30,80,55,5,3,54,79
1662,a,28,41,91,66,16,22,72,98,47,35
1663,a,85,60,9,6,57,82,31,44,95,69
1664,a,19,13,63,88,38,25,76,50,0,0
1665,a,51,76,25,38,88,63,13,19,70,95
1666,a,44,32,82,57,6,10,60,85,35,47
1667,a,98,73,22,16,66,92,41,29,79,54
1668,a,3,5,55,81,30,43,93,68,17,24
1669,a,74,100,49,36,87,62,11,8,58,84
1670,a,33,46,96,71,21,14,65,90,40,27
1671,a,77,52,2,2,53,78,28,40,91,66
1672,a,15,21,72,97,47,34,85,59,9,12
1673,a,62,88,37,50,100,75,25,18,69,94
1674,a,44,31,81,56,6,4,55,80,29,42
1675,a,92,67,17,23,73,99,48,36,86,61
1676,a,10,7,58,83,32,45,96,70,20,14
1677,a,64,89,39,26,77,51,1,1,51,76
1678,a,26,38,89,64,13,19,70,95,45,32
1679,a,83,57,7,10,60,86,35,48,98,73
1680,a,23,16,67,92,42,29,79,54,4,5
1681,a,56,81,30,43,94,68,18,24,75,100
1682,a,49,37,87,62,12,8,59,84,34,46
1683,a,97,72,21,15,65,90,40,27,78,53
1684,a,2,1,52,77,27,39,90,64,14,20
1685,a,71,96,45,33,83,58,8,11,61,86
1686,a,36,49,99,74,23,17,68,93,42,30
1687,a,80,55,4,3,53,79,28,41,91,66
1688,a,15,22,72,98,47,34,85,60,9,6
1689,a,57,82,31,44,94,69,19,12,63,88
1690,a,38,25,75,50,0,0,50,76,25,38
1691,a,88,63,12,19,69,94,44,31,82,57
1692,a,6,9,60,85,35,47,98,72,22,16
1693,a,66,91,41,28,79,53,3,5,55,80
1694,a,30,42,93,68,17,23,74,99,49,36
1695,a,87,61,11,8,58,83,33,46,96,71
1696,a,20,14,65,90,39,27,77,52,1,2
1697,a,53,78,27,40,91,65,15,21,72,97
1698,a,46,34,84,59,8,12,62,87,37,50
1699,a,100,75,24,18,68,94,43,31,81,56
1700,a,5,4,54,79,29,42,92,67,16,23
1701,a,73,98,48,35,86,61,10,7,57,83
1702,a,32,45,95,70,20,13,64,89,38,26
1703,a,76,51,1,1,51,77,26,39,89,64
1704,a,14,20,70,96,45,33,83,58,7,10
1705,a,61,86,36,48,99,74,23,17,67,93
1706,a,42,29,80,55,4,6,56,81,31,44
1707,a,94,69,18,25,75,100,50,37,88,63
1708,a,12,9,59,85,34,47,97,72,22,15
1709,a,66,91,40,28,78,53,3,2,52,78
1710,a,27,40,90,65,14,21,71,96,46,33
1711,a,84,59,8,11,62,87,36,49,100,74
